nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1716186240.788088,0,0,0,0,0,0,0,0,0,0,10219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186240.8312478,0,0,0,0,0,0,0,0,0,0,10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186240.8742967,0,0,0,0,0,0,0,0,0,0,9860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186240.9172838,0,0,0,0,0,0,0,0,0,0,9863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186240.9601474,0,0,0,0,0,0,0,0,0,0,10106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.003178,0,0,0,0,0,0,0,0,0,0,9546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.0462418,0,0,0,0,0,0,0,0,0,0,9685,0,0,0,0,0,0,0,12984,0,0,0,0,0,0,0,0,11535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.089265,0,12227,0,0,0,0,0,0,0,0,9776,0,0,0,0,0,0,0,10362,13826,0,0,0,0,0,0,0,11367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.1322572,0,12722,0,0,0,0,0,0,0,0,9454,0,0,0,0,0,0,0,10060,13501,0,0,0,0,0,0,0,11066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.1751797,0,11659,0,0,0,0,0,0,0,0,9271,0,0,0,0,0,0,0,10039,12354,0,0,0,0,0,0,0,11132,11968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.2183568,0,11649,9580,0,0,0,0,0,0,0,9315,0,0,0,0,0,0,0,9747,11956,0,0,0,0,0,0,12774,11215,11338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.2613358,0,15842,8065,0,0,0,0,0,0,0,9098,0,0,0,0,0,0,0,9355,11518,0,0,0,0,0,0,12583,11059,10969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.3042667,0,15599,7582,0,0,0,0,0,0,0,9058,0,0,0,0,0,0,0,7640,10951,0,0,0,0,0,0,10136,10778,10490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.347271,0,14750,5967,0,0,0,0,0,0,0,8931,0,0,0,0,0,0,0,7189,10737,0,0,0,0,0,0,8941,10799,10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.3902986,0,15022,5806,0,0,0,0,0,0,0,8892,0,0,0,0,0,0,0,7101,10757,11744,0,0,0,0,0,8848,10696,10513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.4330828,0,15163,5485,0,0,0,0,0,0,0,8760,0,0,0,0,0,0,0,6274,10436,10989,0,0,0,0,0,8791,10646,10306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.476161,0,15880,5381,0,0,0,0,0,0,0,8796,0,0,0,0,0,0,0,6023,10222,10749,0,0,0,0,16335,8970,10900,10428,0,0,0,0,0,0,13667,0,0,0,0,0,0,0,12821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.5190659,0,16246,5272,0,0,0,0,0,0,0,8882,0,0,0,0,0,0,11161,5447,9956,10507,0,0,0,0,10627,9078,10662,10276,0,0,0,0,0,0,12537,0,0,0,0,0,0,0,12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.562116,0,0,5213,0,0,0,0,0,0,0,8804,0,0,0,0,0,0,10910,5105,9827,10321,0,0,0,0,10552,9023,10530,10075,0,0,0,0,0,0,12407,0,0,0,0,0,0,0,12564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.605066,0,0,4374,0,0,0,0,0,0,15277,8909,0,0,0,0,0,0,10873,4816,8331,10367,0,0,0,0,8889,8938,10470,9984,0,0,0,0,12517,0,12166,0,0,0,0,0,0,0,8151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.6480732,0,0,4213,0,0,0,0,0,0,14024,8835,0,0,0,0,0,0,9147,4521,8419,10422,0,0,0,0,8734,8952,10471,9898,0,0,0,0,9499,15551,11958,0,0,0,0,0,0,0,5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.691088,0,0,4199,0,0,0,0,0,0,13664,8701,0,0,0,0,0,0,7314,4407,7028,10261,0,0,0,0,8600,8178,10466,9884,0,0,0,0,9083,15800,11857,16364,0,0,0,0,0,0,4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186241.734085,0,0,4058,0,0,0,0,0,0,13126,8603,0,0,0,0,0,0,6223,4240,6710,10368,0,0,0,0,8207,7530,9486,9798,0,0,0,0,8746,14249,11848,13372,0,0,0,0,0,0,4665,10516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
