nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1716452266.1101086,0,0,9537,0,0,0,0,0,0,0,10163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.1531155,0,0,9506,0,0,0,0,0,0,0,9956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.1960964,0,0,0,0,0,0,0,0,0,0,9401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.2390912,0,0,0,0,0,0,0,0,0,0,9203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.282109,0,0,0,0,0,0,0,0,0,0,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.325144,0,0,0,0,0,0,0,0,0,0,6060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.3681498,0,0,0,0,0,0,0,0,0,0,5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.411075,0,0,0,0,0,0,0,0,0,0,5482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.454087,0,0,0,0,0,0,0,0,0,0,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12791,0,0,0,0,0,0,0,0,0,0,0,0,0,14053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.4970827,0,0,0,0,0,0,0,0,0,0,6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12468,0,0,0,0,0,0,0,0,0,0,0,0,0,13207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.540124,0,0,0,0,0,0,0,0,0,0,6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12358,0,0,0,0,0,0,0,0,0,0,0,0,0,12875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.5830889,0,0,0,0,0,0,0,0,0,0,5679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12126,0,0,0,0,0,0,0,0,0,0,0,0,0,10271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.6261196,0,0,0,0,0,0,0,0,0,0,5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12042,0,0,0,0,0,0,0,0,0,0,0,0,0,10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.66913,0,0,0,0,0,0,0,0,0,0,5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11951,0,0,0,0,0,0,0,0,0,0,0,0,0,10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.712131,0,0,0,0,0,0,0,0,0,0,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11848,0,0,0,0,0,0,0,0,0,0,0,0,0,10111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.7550576,0,0,0,0,0,0,0,0,0,0,5284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11919,0,0,0,0,0,0,0,0,0,0,0,0,0,9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.7981255,0,0,0,0,0,0,0,0,0,0,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11706,0,0,0,0,0,0,0,0,0,0,0,0,0,9094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452266.841109,0,0,0,0,0,0,0,0,0,0,4993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11670,0,0,0,0,0,0,0,0,0,0,0,0,0,9881,0,14559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
