TAX,ADC,TS
42,13077,1716438687.5754895210
42 50,12688 11458,1716438687.6184709072
42 50,12225 10637,1716438687.6614420414
42 44 45 50,12396 14153 13451 10407,1716438687.7045326233
42 44 45 50,12385 13834 12335  8513,1716438687.7474944592
42 44 45 50,11141 13564 10335  8108,1716438687.7904789448
42 44 45 50 53,11119 13843  9663  7860  9855,1716438687.8335461617
42 44 45 50 53,10967 13718  9245  7501  8872,1716438687.8764996529
42 44 45 50 53,10726 13197  8843  7107  6927,1716438687.9195163250
42 44 45 50 53,10629 13000  8378  6825  6609,1716438687.9624750614
28 42 44 45 50 53 54,12023  9405 10874  8165  6492  6435 13519,1716438688.0055897236
28 42 44 45 46 50 53 54,11750  7558 10505  8101 12123  6239  5899 12344,1716438688.0485854149
28 42 44 45 46 50 51 53 54,11391  6924  8374  7853 11489  5977 11307  5598 11871,1716438688.0915939808
28 42 44 45 46 50 51 53 54,11308  6379  7768  7859 11283  5679 10982  5561 11823,1716438688.1345899105
28 35 42 44 45 46 50 51 53 54 61,11258 14688  6197  7590  7826  9487  5543  8602  5558  8770  7965,1716438688.1775910854
28 34 35 42 44 45 46 50 51 53 54 61,11120 12655 13333  5821  6887  7663  9407  5256  8510  5456  7866  7107,1716438688.2205724716
28 34 35 42 44 45 46 50 51 53 54,10618 14973  9804  4354  5726  7301 11206  4847  8076  4128 12051,1716438689.8975574970
28 35 42 44 45 50 51 53 54,10752 10143  4667  7181  7289  5099  8135  4187 12074,1716438689.9404973984
28 35 42 44 45 50 51 53 54,10936 13321  5491  9526  7586  5571  8970  4760 12191,1716438689.9834964275
28 42 44 45 50 53,11615  6076 10221  7807  5782  5106,1716438690.0265579224
42 44 45 50 53,7711 12926  8159  6291  5920,1716438690.0694849491
42 44 45 50 53,9556 13797  9016  6953  9663,1716438690.1123647690
42 44 45 50,10430 13381  8937  7633,1716438690.1554682255
42 50,11703  8221,1716438690.1984939575
42 50,12405 10858,1716438690.2414581776
