TAX,ADC,TS
42,13519,1716432660.3576838970
42,13041,1716432660.4005789757
42,12226,1716432660.4436702728
42,11338,1716432660.4866452217
42,10969,1716432660.5296936035
42,10517,1716432660.5725665092
42,10470,1716432660.6156303883
42,11109,1716432660.6586277485
42,9777,1716432660.7016143799
42 44,8234 12706,1716432660.7445917130
42 44 50,8442 12743 10091,1716432660.7876415253
42 44 50,8674 12229 10162,1716432660.8306605816
34 42 44 50,9803  8599 11374  9886,1716432660.8736834526
34 42 44 50,9195 8786 7322 9843,1716432660.9166841507
19 34 42 44 50,10311  9542  8563  6673  9809,1716432660.9596998692
19 28 34 35 42 44 50,10659 12620  8723 15422  8214  5623  9755,1716432661.0027072430
19 28 34 35 42 44 45 50 53,10348 11997  8371 15276  8201  5367 12147  9761 10067,1716432661.0457017422
19 27 28 34 35 42 44 45 50 53,10587 11889 11818  8329 14739  8051  4703 11960  7983  8123,1716432661.0886640549
19 27 28 34 35 42 44 45 50 53 61,8909 10181 11911  8046 14805  7882  4524 10147  7973  8119  8216,1716432661.1318736076
19 27 28 34 35 42 44 45 50 51 53 61,7477  8527 11704  7757 14787  7791  4478  8833  7305 12133  7667  7919,1716432661.1749234200
19 26 27 28 34 35 42 44 45 50,7472 11626  8445 11261  7878 12360  7822  4382 11206  7555,1716432662.9377751350
19 26 27 28 34 35 42 44 50,8808 12904  9971 11388  8030 12190  8525  5860  9365,1716432662.9807465076
19 27 28 34 35 42 44 50,10571 11814 11720  9097 14944  9156  7394  9685,1716432663.0237460136
19 27 28 34 42 44 50,10945 13069 13013  9766  8977  9803  9730,1716432663.0666389465
34 42 44 50,9325  9019 11925  9832,1716432663.1096992493
34 42 44 50,9327  8869 12675  9866,1716432663.1526679993
34 42 50,12070  8530  9961,1716432663.1956787109
42,8527,1716432663.2386083603
42,8675,1716432663.2815902233
42,8836,1716432663.3247003555
42,9549,1716432663.3676106930
42,12680,1716432663.4105944633
