TAX,ADC,TS
50,10334,1716441115.6474182606
42 50,13155 10611,1716441115.6903812885
42 50,12642  9291,1716441115.7334408760
42 50,12393  9883,1716441115.7762541771
42 50,12483  9005,1716441115.8194451332
42 44 50,12405 13604  9262,1716441115.8624241352
42 44 50,9710 13312 10120,1716441115.9054884911
42 44 50 52,9143 12944  8893 13214,1716441115.9484622478
42 44 50 52 53,8916 13008  8837 14151 12599,1716441115.9913566113
42 44 45 50 52 53 61,8996 13373 12537  7925  9756 12630  7934,1716441116.0344996452
42 44 45 50 52 53 61,8205 12947 12083  8001 13563  9057  7695,1716441116.0775666237
42 44 45 50 52 53 61,8153 12865 12002  7229 11900  8159  7728,1716441116.1204428673
42 44 45 50 52 53 61,7232 11214 11846  7065 10526  7809  7556,1716441116.1634156704
42 44 45 50 52 53 61,6195 12121 11784  6757  8692  7337  7236,1716441116.2064497471
42 44 45 50 52 53 61,6867  8095 11948  7770  8319  7476  7207,1716441116.2492923737
28 42 44 45 50 51 52 53 61,12413  7215  7221 12060  6907 11820  8170  7343  7094,1716441116.2923374176
28 36 42 44 45 50 51 52 53 61,12100 14013  7071  6777  9526  6567 11096  7957  6149  6919,1716441116.3352918625
28 42 44 45 46 50 51 52 53 54 60 61,11623  7319  5029  8438 12117  6243 10300  7537  5760 13027 15599  6946,1716441116.3783049583
28 42 44 45 50 51 52 53 61,11589  7543  6600  8098  8189  7063 13100  5918  6941,1716441118.3992531300
28 36 42 44 45 50 51 52 53 61,11663 14451  6630  9370  8107  8795  8514 14163  6522  6963,1716441118.4422683716
28 42 44 45 50 51 52 53 61,12015  7494  9827  8456  7119 11446 14541  6620  7451,1716441118.4853825569
42 44 45 50 53 61,8496 9940 8596 7235 6739 7586,1716441118.5282874107
42 44 45 50 53,11883 10467 11378  9327 11525,1716441118.5712518692
42 44 45 50,10692 10347 11321  9352,1716441118.6142542362
42 44 45 50,12029 10557 12058  9425,1716441118.6572546959
42 44 50,12303 10693  9666,1716441118.7002491951
42 50,12253  9573,1716441118.7431845665
50,9900,1716441118.7862021923
