TAX,ADC,TS
42 50,11662 10276,1716436442.2389223576
42 50,11535 10205,1716436442.2821509838
42 50,11382 10109,1716436442.3250577450
42 50,11351  9991,1716436442.3681898117
42 44 50,11382 13866  9851,1716436442.4111895561
42 44 50,11402 12910  9839,1716436442.4541721344
42 44 50,11163 12752  9655,1716436442.4972867966
42 44 50,11177 12781  9574,1716436442.5402736664
42 44 50,11237 12850  9687,1716436442.5833966732
27 42 44 50,11677 11480 12839  9644,1716436442.6264033318
27 34 42 44 50,11929 10543 10987 12649  9621,1716436442.6693344116
19 27 28 34 42 44 45 50,10341 12086 12811 10336  8600 12651 11746  9608,1716436442.7123036385
19 27 28 34 42 44 45 50,10309 11972 12076 10163  8461  9921 11677  9686,1716436442.7554678917
19 27 28 34 42 44 45 50 51,10444 12069 11802 10282  8155  9393 11319  9577 12823,1716436442.7982275486
19 26 27 28 34 35 42 44 45 50 51 53,10278 12927 12022 11582  9447 16288  7621  8987 11566  6897 11832 13238,1716436442.8412067890
19 26 27 28 34 35 42 44 45 50 51 53,9761 12456  9871 11455  8149 16009  7407  8462 11583  6658 11283 12875,1716436442.8841269016
19 27 28 34 35 36 42 44 45 50 52,10657 11564 11633  7228 12758 12151 11122  6921 11503  9457 14343,1716436444.9053981304
19 26 28 34 35 36 42 44 45 50,10613 12564 11355  7386 13837 15574 11496  7781 11349  9509,1716436444.9483571053
19 26 28 34 35 42 44 45 50,10608 12438 11342 10142 16056 11560  8375 11877  9721,1716436444.9913914204
28 34 35 42 44 50,11414 11596 15342 11260  9755  9498,1716436445.0343992710
42 44 50,11157  9843  9458,1716436445.0773081779
42 44 50,11259 10203  9663,1716436445.1203544140
42 44 50,11365 13165  9869,1716436445.1634480953
42 50,11142  9779,1716436445.2063350677
42 50,11331  9898,1716436445.2493391037
42 50,11332  9937,1716436445.2924234867
42 50,11539 10637,1716436445.3353202343
42,11409,1716436445.3783442974
42,11481,1716436445.4213304520
