TAX,ADC,TS
50,9891,1716440485.2647061348
42 50,12835  9918,1716440485.3079037666
42 50,12683  7893,1716440485.3507874012
42 44 50,12225 13669  7549,1716440485.3937475681
42 44 50,10562 13025  7429,1716440485.4367518425
42 44 50,8592 10286  6955,1716440485.4798765182
42 44 45 50,9033 10248 11487  6850,1716440485.5228726864
42 44 45 50 53 61,8046 10386 11788  6680 10367  8525,1716440485.5658321381
42 44 45 50 51 53 61,8063 10018 11841  6654 12835  6866  7500,1716440485.6088278294
42 44 45 50 51 53 60 61,8484  9325 11649  6342 11747  6633 13224  7490,1716440485.6519756317
42 44 45 50 51 52 53 60 61,7334  7719  9422  6055  8788 15352  6535  8475  7435,1716440485.6945767403
42 44 45 50 51 52 53 60 61,6487  6764  9034  5950  7658 14239  6193  8443  7234,1716440485.7376039028
42 44 45 50 51 52 53 60 61,6334  6169  8708  5899  7211 12663  5769  7229  6980,1716440485.7807266712
42 44 45 50 51 52 53 60 61,6123  5368  8615  5808  7172 11353  5338  6291  6776,1716440485.8236558437
28 34 35 42 44 45 50 51 52 53 60 61,11793 16121 16175  5759  4979  8434  5318  6659 11337  5027  6141  6516,1716440485.8666496277
28 34 35 42 44 45 50 51 52 53 60 61,10918  9277  9071  4418  4077  6478  4554  6264  9220  4345  5694  6496,1716440487.8445539474
28 35 42 44 45 50 51 52 53 60 61,11677 12447  4712  4662  6823  4978  7051  9883  4914  6286  6834,1716440487.8876459599
35 42 44 45 50 51 52 53 60 61,13535  5415  6611 11073  5925  8382 12139  6192  9479  7418,1716440487.9306230545
42 44 45 50 51 52 53 60 61,5695  7686 11233  6055  8454 14561  6977 12430  7359,1716440487.9736256599
42 44 45 50 51 53 61,6110  8704 11332  6582  8509  7867  7418,1716440488.0164611340
42 44 45 50 53 61,6627 12351 11404  6426  8981  7673,1716440488.0596423149
42 44 45 50,12274 12700 11803  6958,1716440488.1026461124
42 50,12134  9531,1716440488.1456401348
42 50,13489  9437,1716440488.1884682178
50,9475,1716440488.2315628529
50,9570,1716440488.2745294571
50,9838,1716440488.3175981045
