TAX,ADC,TS
42,10999,1716436067.4255344868
42,11067,1716436067.4684154987
42,10929,1716436067.5115036964
42,11001,1716436067.5545167923
42,11079,1716436067.5975091457
42 50,11416 10414,1716436067.6405026913
42 50,11288 10369,1716436067.6835138798
42 50,11050 10170,1716436067.7265143394
42 50,10472  9961,1716436067.7695083618
42 50,10248  9901,1716436067.8124797344
42 45 50 51,10389 11355 10071 11609,1716436067.8555159569
28 42 45 50 51,11926  8949 11194  9991 11069,1716436067.8985371590
28 42 44 45 50 51 53,11418  7885 14683 11356  9889 11037 15343,1716436067.9414827824
28 35 42 44 45 50 51 53,11529 16032  7284 13315 11537 10112 11041 11150,1716436067.9845933914
28 34 35 42 44 45 50 51 53,11333 13605 15948  6930 10864 11492  9913 10871 10828,1716436068.0275964737
26 28 34 42 44 45 50 51 53,11857 11351 13144  6790 10659 11552  9909 10727 10620,1716436068.0705463886
26 28 34 35 41 42 44 45 50 51 52 53,11814 11327 10773 16023 12743  6170 10598 11399  9905 10689 15500  9995,1716436068.1135160923
26 28 34 35 41 42 44 45 50 51 52 53,11610 11439 10463 15565 12335  5851 10264 11323  9901 10672 12433  9697,1716436068.1564736366
28 35 42 44 45 50 51 53,10914 15301  6646 12683 11056  8895  9135 16145,1716436070.3924806118
28 42 44 45 50 51,10883  8305 12941 11437  9338  9174,1716436070.4354596138
28 42 44 45 50 51,11525 10245 12993 11827  9684 11121,1716436070.4784862995
28 42 44 50,11886  9876 13499  9591,1716436070.5215418339
28 42 50,12703  9435  9590,1716436070.5644330978
42 50,9686 10020,1716436070.6074559689
42 50,10353 10497,1716436070.6504161358
42 44,10265 13794,1716436070.6933660507
42,10160,1716436070.7364256382
42,10367,1716436070.7794070244
42,9931,1716436070.8224072456
42,11035,1716436070.8654320240
42,12079,1716436070.9083395004
42,13387,1716436070.9514863491
