TAX,ADC,TS
44,12890,1716435710.6995990276
44,12909,1716435710.7426242828
44,12478,1716435710.7855131626
44,12535,1716435710.8284606934
42 44,14371 12589,1716435710.8716099262
42 44,12229 12658,1716435710.9145097733
42 44,12039 12409,1716435710.9575736523
42 44,11745 12347,1716435711.0003733635
42 44,11569 10334,1716435711.0435557365
42 44,11527 10303,1716435711.0865256786
42 44,11885 10252,1716435711.1295194626
42 44 45,11892 10355 14766,1716435711.1722865105
42 44 45,11299 10386 11986,1716435711.2155408859
42 44 45,11473 10362 11706,1716435711.2585129738
42 44 45,11134 10277 11546,1716435711.3016991615
42 44 45,11063 10095 11319,1716435711.3443946838
42 44 45,10185  9931 11181,1716435711.3875591755
42 44 45 53,10271 10164  8883 14643,1716435711.4305534363
42 44 45 53,10214 10202  8945 11509,1716435711.4735457897
42 44 45 53,10112 10321  8929 11267,1716435711.5163779259
42 44 45 53,10139 10100  8781 11032,1716435711.5596458912
42 44 45 53,10019 10013  8462 10822,1716435711.6025760174
42 44 45 50 53,9230  9977  8370 10620 10670,1716435711.6457762718
42 44 45 50 53,8178  9932  8255  7957 10667,1716435711.6884932518
42 44 45 50 53,7949  9905  8163  7765 10400,1716435711.7315306664
42 44 45 50 53,8098  9863  8183  7754 10320,1716435711.7745506763
42 44 45 50 53,8030  8892  8205  7775 10315,1716435711.8175630569
28 42 44 45 50 53,14707  7936  8848  8159  7708 10212,1716435711.8603484631
28 34 42 44 45 50 53 61,12225 14587  7811  8283  8401  7803 10533 10545,1716435711.9035837650
28 34 42 44 45 50 53 61,11818 13036  7433  7442  8371  7199  9437  8531,1716435711.9465887547
28 34 35 42 44 45 50 53 61,11716 12882 16135  7487  7575  8585  7255  8390  8341,1716435711.9895975590
27 28 29 34 35 36 42 44 45 50 53 61,13986 11884 12073 13505 16183 13705  7267  7173  8330  6937  7261  7774,1716435712.0323748589
27 28 29 34 35 36 42 44 45 50 53 61,13154 11705 11533 15451 16114 12129  6860  6634  8227  6869  7005  7591,1716435712.0755894184
11 26 28 36 42 44 45 50 53 61,10683 10885 11123 11865  6164  6660  7876  9693  8010  7039,1716435714.9563090801
19 26 28 36 42 44 45 50 53 54 61,12557 10890 11227 10277  6466  6410  8038  9698  7974 12465  7313,1716435714.9995634556
11 26 28 36 42 44 45 50 53 54 61,10877 11327 11381 10932  5747  6723  8004  9700  9043 12421  7206,1716435715.0425114632
11 26 28 36 42 44 45 50 53 54 61,10618 11607 11426 11046  5584  6827  7970  9555  8985 12479 11436,1716435715.0855474472
11 28 36 42 44 45 50 53 54 61,10233 11274 12606  6772  7802  8163  9813  9505 12441  7551,1716435715.1283290386
11 28 42 44 45 50 53 61,10098 10958  7693 10282  8018  9914  8727  7271,1716435715.1715340614
11 28 42 44 45 50 53 61,10380 10826  8095 12515  8406 10183  8929  7303,1716435715.2145411968
11 28 42 44 45 50 53 61,10497 10964  7393 12658 10515 10206 14351  7078,1716435715.2575192451
11 28 34 42 44 45 50 53 61,11480 10797 13003  7938 15791 10642 10103 10396  7388,1716435715.3003144264
28 34 42 45 50,10861 12365  8661  9770 10599,1716435715.3435027599
28 34 42 45 50 53 54,10587 12357  8440 10382 11023 12972 12158,1716435715.3864922523
28 34 42 45 50 53 61,11846 12540  8431 10423 10837 12610  9647,1716435715.4294869900
28 42 45 50 53,11735  8366  8789 10613 10610,1716435715.4722683430
28 42 45 53,11418  7738  9890  9559,1716435715.5155415535
28 42 45 53 54,10971  8133 10789 10533 12707,1716435715.5584893227
28 42 45 50 53,11212  8791 10369 10782  9927,1716435715.6015927792
28 42 45 52 53,11598  8058  8516 11583 10108,1716435715.6444470882
42 45 50 53,8297 10266 10847  9954,1716435715.6874864101
42 45 50 53,8193 10578 11146 10334,1716435715.7304451466
28 42 45,11793  9021  9726,1716435715.7733931541
42 45,9684 10145,1716435715.8162474632
42 45,12693 12733,1716435715.8594546318
42,12439,1716435715.9024190903
42,12513,1716435715.9453606606
42,12917,1716435715.9882323742
