TAX,ADC,TS
42,10098,1716432365.2264866829
42,9731,1716432365.2694799900
42,9712,1716432365.3122253418
42 44 50,10492 13818 11624,1716432365.3555240631
42 44 50,10239 13306 10815,1716432365.3984773159
42 44 50,10146 12966 10485,1716432365.4415738583
42 44 50,10117 12683 10101,1716432365.4842684269
42 44 50,9947 13138 10026,1716432365.5275356770
42 50,9727 9909,1716432365.5705695152
42 50,9619 9763,1716432365.6135079861
42 50,9485 9609,1716432365.6562101841
42 50,8299 9648,1716432365.6994950771
28 42 50,11976  8628  9535,1716432365.7425177097
28 42 50,11430  8543  9135,1716432365.7855377197
28 42 44 50,11160  8315 13026  8774,1716432365.8282377720
19 28 42 44 45 50 51,11554 11417  8272 13038  9604  7101 12111,1716432365.8715770245
18 19 28 34 42 44 45 50 51,12248 12005 11970 12759  7632 12997  9343  5801 11410,1716432365.9145901203
18 19 28 34 42 44 45 50 51,11844 12191 11708 10623  7273 12935  7428  5445 11243,1716432365.9574308395
18 19 28 34 42 44 45 50 51 53,11620 11357 11646 10615  6614 10506  7582  5290  9387 11669,1716432366.0003378391
18 19 27 28 34 42 44 45 50 51 53,11428 10569 13560 11438 10419  6029 10154  7544  5142  9264  9438,1716432366.0435779095
18 19 27 28 34 41 42 44 45 50 51 53,11176 10381 13236 11486 10421 12942  5702  9773  7295  4662  8678  8691,1716432366.0867760181
18 19 27 28 34 41 42 44 45 50 51,11214 10523 13517 11199 10119 12965  5309  9834  7235  4823  8769,1716432368.1933450699
18 19 27 28 34 42 44 45 50 51,11676 10782 13637 11502 10401  6655 12495 11914  5543  8761,1716432368.2363002300
19 27 28 34 42 44 50 51,10809 13645 11663 10575  8797 12821  8682 11155,1716432368.2793526649
19 28 34 42 44 50,10546 11896 12269  8911 12931  7023,1716432368.3222622871
19 28 41 42 44 50,10508 11974 12405 10650 13312  7247,1716432368.3652746677
41 42 44 50,12477 11101 13517  6686,1716432368.4082572460
19 42 44 50,12705 11540 12795  8457,1716432368.4512987137
19 42 44 50,9895 11351 13434  9688,1716432368.4942953587
19 27 42 44 50,8798 13446 10097 13174  8462,1716432368.5374279022
19 42 44 50,9957 11056 12703  9907,1716432368.5804815292
42 50,11117 10117,1716432368.6232924461
42 50,11612 10659,1716432368.6663086414
42,11271,1716432368.7093157768
42,11682,1716432368.7523000240
42,12137,1716432368.7953033447
42,12167,1716432368.8381843567
42,12254,1716432368.8813683987
