TAX,ADC,TS
47,15397,1716437850.3595359325
47,12451,1716437850.4025905132
47,12279,1716437850.4455180168
47,11665,1716437850.4883117676
47,11762,1716437850.5315706730
47,11261,1716437850.5744547844
47,11260,1716437850.6174592972
47,9657,1716437850.6602377892
47,8235,1716437850.7034387589
47,7167,1716437850.7464518547
47,6090,1716437850.7893915176
47,5449,1716437850.8322284222
47,5273,1716437850.8754205704
42 47,12827  5173,1716437850.9184191227
42 47,12376  4630,1716437850.9614100456
42 47,11381  4449,1716437851.0042169094
42 47 50,11187  4296 10675,1716437851.0474140644
42 47 50,11025  3906 10475,1716437851.0904335976
42 47 50,10779  3675  9875,1716437851.1334052086
42 47 50,10737  3450  9655,1716437851.1762599945
42 44 47 50,10966 13839  3446  9657,1716437851.2194182873
42 44 47 50,10973 13232  3360  9659,1716437851.2623994350
34 35 42 44 47 50,12265 16029 10619 12922  3232  9702,1716437851.3054292202
34 35 42 44 45 47 50,11885 16160  8330 10533 12079  3572  9616,1716437851.3482604027
19 27 28 34 35 42 44 45 47 50 52,12008 13700 13061 12483 15688  8187 10381 11973  3545  9030 14533,1716437851.3914384842
19 26 27 28 31 34 35 42 44 45 47 50,10980 11817 13924 12732 10551  9083  9012  7109  9808 11895  3503  5959,1716437853.1543178558
19 26 27 31 34 35 42 44 47 50,11012 11897 13959 10539  9336 10936  7237 12204  3272  7093,1716437853.1972975731
31 34 35 42 44 47 50,10167 12377 14939  9316 12937  3369  7879,1716437853.2401959896
31 35 42 47 50,10153 15199 10138  3156  8408,1716437853.2832374573
35 42 47 50,15901 10253  3525  8297,1716437853.3262276649
42 47 50,10564  3858  9679,1716437853.3692333698
42 47 50,10843  4213 10469,1716437853.4121932983
42 47 50,12809  4679 11388,1716437853.4552063942
42 47,13272  4633,1716437853.4983663559
47,4702,1716437853.5412602425
47,4990,1716437853.5842182636
47,5925,1716437853.6271750927
47,5640,1716437853.6701939106
47,5903,1716437853.7131836414
47,9159,1716437853.7561633587
47,10283,1716437853.7990868092
47,10201,1716437853.8421928883
47,9915,1716437853.8851559162
