TAX,ADC,TS
44 45,13174 11843,1716439732.3761684895
44 45,13321 11875,1716439732.4193446636
44 45,10653 11496,1716439732.4622790813
42 44 45 50,13072 10740 11544 10787,1716439732.5053670406
42 44 45 50,12903 10540 11383 10569,1716439732.5484170914
42 44 45 50,12570 10160 11290 10493,1716439732.5913910866
42 44 45 50 53 61,12727  9892 11622 10463 14200  7710,1716439732.6343407631
42 44 45 50 53 61,12146  8905 11425 10274 13385  7574,1716439732.6773591042
42 44 45 50 53 61,12199  7045 11437 10175 11251  7496,1716439732.7202668190
42 44 45 46 50 53 61,7974  6452 11681 12109 10146 10892  7547,1716439732.7633993626
42 44 45 46 50 53 61,7741  6151 11567 11951 10172 11098  7361,1716439732.8062908649
18 42 44 45 46 50 53 61,11895  7066  5995 11634 11093 10075 10731  7323,1716439732.8493514061
18 28 42 44 45 46 50 53 54 61,11838 12489  6618  5600 11390  9619  9886 10927 12607  7135,1716439732.8922576904
18 28 42 44 45 46 50 51 53 54 61,11583 12255  6323  5359 11298  9319  9912 11563 10726 12407  7083,1716439732.9353921413
18 28 42 44 45 46 50 51 53 54 61,11428 12190  6120  5025 11180  9260  9775 11365  9017 12313  6923,1716439732.9783341885
18 28 35 42 44 45 46 50 53 54 61,11770 11790 15280  4810  4922  8063 12020  9749  8136 12730  7046,1716439735.4727017879
28 42 44 45 50 53 61,11738  4853  4975  7797  9922  9411  6951,1716439735.5156085491
42 44 45 50 53 61,5342  5610  8218  9973 10720  7060,1716439735.5585579872
42 44 45 50 53 61,7469  6574  8370 10164 11301  7442,1716439735.6015877724
42 44 45 50 53,11749  8465  8412 10305 11244,1716439735.6444883347
42 44 45 50 53,12327  9997  8379 10423 13718,1716439735.6875574589
44 45 50,10650 10550 10618,1716439735.7305428982
44 45,14103 11883,1716439735.7735664845
