TAX,ADC,TS
42 44,11837 13411,1716436077.2602770329
42 44,11767 13743,1716436077.3033690453
42 44,10452 14093,1716436077.3462657928
42,8811,1716436077.3891708851
42,9752,1716436077.4321625233
42,9279,1716436077.4752166271
28 42 50,12492  9389 10499,1716436077.5182745457
28 42 50,11885  9283 10363,1716436077.5613591671
28 42 45 50,11613  8799 12161 10308,1716436077.6043577194
28 42 45 50,11501  8842 11478  8944,1716436077.6472437382
28 42 45 50,11263  8616 11584  8937,1716436077.6903433800
28 42 44 45 50,11113  7615 13874 11447  9008,1716436077.7333428860
28 42 44 45 50 53,11175  7546 13898 11834  8961 13013,1716436077.7763550282
28 42 44 45 50 53,11353  7500 13690  9695  8179 11614,1716436077.8192842007
28 42 44 45 50 53,11359  6905 13325  9144  7161  9050,1716436077.8621973991
28 42 44 45 50 53,11253  6670 13117  8797  6984  7971,1716436077.9052836895
28 42 44 45 50 53,11153  6346 13030  8799  7036  7487,1716436077.9483339787
19 27 28 42 44 45 50 53,11807 13917 11464  6047 10537  8527  6601  7200,1716436077.9913804531
19 27 28 35 42 44 45 50 51 53,10572 13221 11339 16140  5630 10413  8431  6202 12132  7099,1716436078.0343253613
19 27 28 34 35 42 44 45 50 51 53,10638 13255 11428 13211 16157  5495  9177  7336  5882  9433  6652,1716436078.0774250031
19 27 28 34 35 42 44 45 50 51 53,10365 11564 10814  8047 12559  9127 12437  8745  9232 15776  8760,1716436080.2274365425
19 28 34 42 44 45 50 53,10236 10797 12267  9803 12900 11876  8830  9191,1716436080.2705283165
19 28 34 42 44 45 50 53,10484 11128 11706 10733 13485 11305  8822 14181,1716436080.3135223389
28 34 42 44 45 50,10714 11583  7972 13316 11590  9183,1716436080.3564386368
28 34 42 50,11110 12981  8551  8966,1716436080.3995268345
28 42 50,10868  8838  9231,1716436080.4424560070
28 42 50,11054  8520  9571,1716436080.4854345322
28 42 50,11358  8615 15895,1716436080.5282461643
28 42,11822  8591,1716436080.5713579655
28 42,12020 10919,1716436080.6144695282
42,10495,1716436080.6574332714
42,11438,1716436080.7003881931
42,14424,1716436080.7433838844
42,12645,1716436080.7864425182
