TAX,ADC,TS
50,11172,1716441439.6261394024
42 50,14119 10685,1716441439.6691451073
42 44 50,12718 13620 10612,1716441439.7120804787
42 44 45 50,12768 11277 12008 10500,1716441439.7551751137
42 44 45 50 53,11182 11235  9806 10344  8591,1716441439.7981877327
42 44 45 50 53 61,9162 11123  9232 10171  8907  8203,1716441439.8411548138
42 44 45 50 53 61,6913 10776  8799 10023  7874  7738,1716441439.8840932846
42 44 45 50 51 53 61,5144 10384  8294  9814 11395  6521  7205,1716441439.9271402359
42 44 45 50 51 52 53 61,4687  8798  8216  9709 11005 13481  5832  7001,1716441439.9702024460
42 44 45 50 51 52 53 61,4046  7059  7950  9632 10853 11867  5999  6759,1716441440.0130908489
42 44 45 50 51 52 53 61,3632  5923  7887  8965 10674 10837  5749  6665,1716441440.0562849045
28 42 44 45 50 51 52 53 61,12798  3374  5419  7810  7708 10579 10256  5288  6578,1716441440.0990779400
28 42 44 45 50 51 52 53 61,11575  3290  5098  7557  5730 10535  9793  4850  6406,1716441440.1422588825
28 35 42 44 45 50 51 52 53 54 60 61,11369 12850  3181  4764  7525  5506 10471  8552  4659 12135  7941  6448,1716441440.1852853298
28 35 42 44 45 50 51 52 53 54 60 61,11332 11968  3250  4585  6721  5316 10506  8143  4555 12073  7103  6386,1716441440.2280941010
28 35 42 44 45 50 51 52 53 60 61,11178  9970  3104  4631  7122  6027  8889  8650  4760  9367  6741,1716441442.1202192307
28 35 42 44 45 50 51 52 53 61,11384 11863  3557  5064  8236  6709  8882 10629  6186  7098,1716441442.1631562710
28 42 44 45 50 51 53 61,11768  4132  5847 10804  9491  9103  6636  7434,1716441442.2061212063
28 42 44 45 50 51 53 61,13236  4952  7186 11480  9765 10951  7403  7652,1716441442.2491295338
42 44 45 50,8209 11912 11093 10331,1716441442.2921712399
42 44 45 50,8789 12329 11972 10586,1716441442.3350851536
42 44 50,13036 13510 10516,1716441442.3781409264
42 50,12898 10370,1716441442.4210102558
42 44,13006 14708,1716441442.4641823769
42,12829,1716441442.5070924759
42,12895,1716441442.6362290382
