TAX,ADC,TS
42 45 50 53,13143  8834 10815 11107,1716439703.8524506092
42 45 50 53,13585 12395 11393 11343,1716439703.8953647614
42 45 50 53,13029  8654  8307 10659,1716439703.9383585453
42 45 50 53,12539  8122  7391 10587,1716439703.9815275669
42 45 50 53 61,12375  8326  7324 10818  8076,1716439704.0244669914
42 44 45 50 53 61,12189 14623  8176  6595 10615  7577,1716439704.0674140453
42 44 45 50 53 61,11959 13712  8157  6249 10539  7521,1716439704.1103746891
42 44 45 50 53 61,10338 13417  8051  6064 10424  7390,1716439704.1533553600
42 44 45 50 53 61,9243 10718  7893  5901  9633  7235,1716439704.1963882446
42 44 45 50 53 61,8921 10413  7764  5615  8251  7050,1716439704.2393391132
28 42 44 45 50 53 61,12753  8382  9675  7799  5213  7905  6943,1716439704.2823846340
28 42 44 45 50 51 53 61,12279  8144  9033  7683  5085 11709  7293  6838,1716439704.3253319263
28 42 44 45 50 51 53 54 61,11656  7837  9100  7714  4525 11468  6492 12485  6825,1716439704.3683798313
28 42 44 45 50 51 53 54 61,11382  7711  7892  7687  4329 11259  5599 12011  6747,1716439704.4114341736
28 42 44 45 50 51 53 54 60 61,11143  7469  7330  7575  4336 11215  5080 11973 15607  6693,1716439704.4543883801
18 28 42 44 45 50 51 53 54 60 61,12280 11384  7383  6724  6798  4226 11096  5132 11757 14060  6566,1716439704.4973940849
18 28 42 44 45 50 51 53 54 60 61,11854 11366  6691  6558  6633  3935 10831  4702 11571  7682  6534,1716439704.5403866768
18 28 35 42 44 45 50 51 53 54 60 61,11607 11226 16083  6405  5898  6629  3770 10767  4430 11622  6458  6360,1716439704.5834226608
18 28 35 42 44 45 50 51 53 54 60 61,11594 11178 11347  6224  5649  6625  3763 10813  4405  9668  6152  6431,1716439704.6264162064
18 27 28 35 42 44 45 50 51 53 61,11400 13406 10764 14333  7205  7007  7225  4016 10782  5012  6342,1716439706.8197269440
28 35 42 44 45 50 51 53 61,10634 15522  7539  8908  7375  4182 10914  5759  6538,1716439706.8627834320
28 35 42 44 45 50 53 61,10580 15946  8304  9789  7508  4340  8042  6843,1716439706.9057464600
28 42 44 45 50 53 61,10838  8437 10315  7518  4605  9915  6965,1716439706.9487366676
28 42 44 45 50 53 61,11042  9985 15370  7710  5201 10157  7281,1716439706.9917716980
28 42 44 45 50 53 61,11701 11965 15838  8013  6081 10357  7569,1716439707.0347654819
28 42 45 50 53 61,11624 12457  8489  6845 11464  7889,1716439707.0776829720
28 42 45 50 53,11907 13125  9395  7138 13042,1716439707.1204659939
28 42 45 50 53,12337 13264  8766  7237 12985,1716439707.1637587547
42 45 50 53,14039  8865  7544 13073,1716439707.2067668438
45 50,8804 7999,1716439707.2635939121
