TAX,ADC,TS
42 50,12439 10367,1716441138.7491121292
42 44 50,12479 14055 10274,1716441138.7920708656
42 44 50,12265 13507 10047,1716441138.8351562023
42 44 45 50,11002 13071 11313  9961,1716441138.8781764507
42 44 45 50 53 61,9674 13177 12039  9997 10333  9105,1716441138.9211807251
42 44 45 50 53 61,8517 13158 12043 10069  8990  7887,1716441138.9642310143
42 44 45 50 53 61,7422 10271 11962  9830  7569  7507,1716441139.0074954033
42 44 45 50 53 61,6727 9815 8664 9757 7282 7291,1716441139.0502808094
28 42 44 45 50 51 52 53 61,12601  6516  9967  7687  9754 11890 15733  6895  7235,1716441139.0934116840
28 42 44 45 50 51 52 53 61,12362  5699  9059  7439  8665 11154 13169  6522  6996,1716441139.1363272667
28 42 44 45 50 51 52 53 61,11686  5497  7601  7193  6508 10866 11809  6352  6749,1716441139.1794190407
28 36 42 44 45 50 51 52 53 61,11423 16235  5277  6777  7084  5891 10808 11108  5830  6511,1716441139.2223250866
28 36 42 44 45 50 51 52 53 54 60 61,11359 16247  4882  6113  7129  5531 10746 10542  5691 12702 15810  6565,1716441139.2653481960
28 35 36 42 44 45 50 51 52 53 61,10863  8647 16285  5426  6943  7419  5398  8565 11135  6318  7041,1716441141.3331840038
28 35 42 44 45 50 51 52 53 61,11773 14301  6543  9773 11205  8815 11307 12178  8812  7318,1716441141.3762233257
42 44 45 50 53 61,7093 10217 11167  9561  8585  7274,1716441141.4191606045
42 44 45 50 53 61,7536 10172 11179  9575  8930  7347,1716441141.4621102810
42 44 45 50 53 61,10013 10664 11467  9743 14957  7494,1716441141.5051312447
42 44 45 50,8769 11015 11545  9955,1716441141.5480804443
42 44 50,11186 10521  9856,1716441141.5910949707
42 50,12159 10229,1716441141.6339468956
50,10345,1716441141.6770524979
