TAX,ADC,TS
42,11023,1716434693.6919846535
42,11378,1716434693.7350628376
42,11561,1716434693.7781004906
42,10310,1716434693.8210427761
42 50,11114 10033,1716434693.8639843464
42 50,11333  7576,1716434693.9070894718
42 44 50,11256 13960  7625,1716434693.9500994682
42 44 50,10013 12816  7373,1716434693.9931149483
42 44 50,11517  9887  9343,1716434694.0360414982
42 44 50,11211  9719  9295,1716434694.0791425705
35 42 44 50,15176 11549  9567  9211,1716434694.1221673489
28 34 35 42 44 50,12434 13103 15629 11757  9358  8338,1716434694.1651263237
26 28 34 35 42 44 45 50,11627 11634 10346 14554  9589  7294 12240  8371,1716434694.2081222534
26 27 28 34 35 42 44 45 50 51 52,11887 13552 11766 10440 14794  7574  6948 11948  6461 11337 15751,1716434694.2510774136
19 26 27 28 34 35 36 42 44 50 51,13988 11689 13204 11581  8659 12468 14789  7513  5439  6386 11140,1716434696.1441042423
26 27 28 34 35 36 42 44 50,11710 13683 11879  8666 12342 14693  8730  6130  8202,1716434696.1870801449
26 34 35 42 44 50,11528 12387 12536  9406  8411  9204,1716434696.2301325798
35 42 44 50,14307  8791  9006  9269,1716434696.2730667591
35 42 44 50,14907  9358 12065  9374,1716434696.3161067963
42 44 50,9246 12695  9382,1716434696.3590953350
42 50,9049 10072,1716434696.4021065235
42,10713,1716434696.4450490475
42,11775,1716434696.4881119728
42,12245,1716434696.5310406685
