TAX,ADC,TS
42,13415,1716439924.1094520092
42,12775,1716439924.1523349285
42,12390,1716439924.1954438686
42 50,12513 10354,1716439924.2384946346
42 45 50,11767 12071 10351,1716439924.2814600468
42 45 50 61,11852 12223 10487  8790,1716439924.3245749474
42 45 50 61,8952 12119 10423  8494,1716439924.3675019741
42 45 50 61,7771 12147  8376  8289,1716439924.4105446339
42 45 50 61,6717 11677  7856  7683,1716439924.4535238743
42 44 45 50 53 61,6541 14420 11913  7710 15385  7882,1716439924.4965569973
42 44 45 50 53 61,6197 13693 11799  7611 12405  7698,1716439924.5395669937
42 44 45 50 53 54 61,5758 13229  9361  7548 12041 13326  7651,1716439924.5825469494
42 44 45 50 53 54 61,5515 12864  8662  7489 10609 12599  7532,1716439924.6255793571
42 44 45 50 52 53 54 61,5098 10357  8841  7409 13067 10004 10305  7496,1716439924.6684336662
28 42 44 45 50 51 52 53 54 61,12271  4697 10098  8464  6831 12969 12959  8638  9733  7174,1716439924.7115080357
28 42 44 45 50 51 52 53 54 61,11764  4582 10052  8328  6586 11939 11770  7495  9703  7123,1716439924.7545535564
28 42 44 45 50 51 52 53 54 61,11590  4364  9529  8107  6479 11305  9790  6885  9539  6881,1716439924.7975406647
28 34 42 44 45 50 51 52 53 54 60 61,11328 13260  4412  8847  8119  6537 11157  9204  6667  9015  9410  6978,1716439924.8404862881
28 35 42 44 45 50 51 52 53 54 61,11353 13775  3846  8601  7879  6074 10827  8612  6191  9724  6839,1716439927.0335550308
28 35 42 44 45 50 51 52 53 54 61,11416 16039  4183  9690  8247  6557 10970  9869  6676 12716  7162,1716439927.0765531063
28 42 44 45 50 51 52 53 61,12075  4279 10130  8189  7083 11894 12677  8004  7201,1716439927.1195638180
42 44 45 50 53 61,4543 12472  8195  7268  9728  7161,1716439927.1625010967
42 44 45 50 53 61,5458 13578  8902  7505 11438  7645,1716439927.2055070400
42 45 50 61,5606 11299  7486  7208,1716439927.2485272884
42 45 50 61,6364 11877  7727  7651,1716439927.2915287018
42 50,8623 7601,1716439927.3344755173
42 50,10271  7902,1716439927.3774869442
42 50,10559  8052,1716439927.4205319881
42,12310,1716439927.4634847641
42,12965,1716439927.5065751076
42,12639,1716439927.5495190620
42,12454,1716439927.5925207138
