TAX,ADC,TS
50,10129,1716440652.0842766762
50,10044,1716440652.1273052692
50,9887,1716440652.1703186035
50,9821,1716440652.2131135464
42 50,12987  9923,1716440652.2560846806
42 50,12471  9811,1716440652.2990555763
42 44 45 50,12526 13723 11890  9919,1716440652.3421058655
42 44 45 50 53,12363 11476 11906  9925 14399,1716440652.3850481510
42 44 45 50 53 61,12349 11281 11838  9957 12281  8071,1716440652.4280738831
42 44 45 50 53 61,12436 10993  9306  9849 10279  8019,1716440652.4710962772
42 44 45 50 53 61,9191 10867  9057  9863  9582  7638,1716440652.5140640736
42 44 45 50 51 53 61,8851 10739  8980  9697 13938  9338  7492,1716440652.5570707321
42 44 45 50 51 53 61,8082  9037 10751  7989 11687  6706  7181,1716440652.6000499725
42 44 45 50 51 52 53 61,7900  8351 10991  6509 11456 14396  6364  7060,1716440652.6431560516
42 44 45 50 51 52 53 60 61,7877  7007 10939  5784 11251 12501  6068 15484  6843,1716440652.6861596107
28 42 44 45 50 51 52 53 60 61,12479  7811  6556  8800  5584 11163 12193  5695  9295  6711,1716440652.7290990353
28 35 42 44 45 50 51 52 53 60 61,11338  8405  5536  5948  7771  4806  8523  9897  5071  7178  6812,1716440654.7932879925
28 35 42 44 45 50 51 52 53 60 61,11800  8592  6230  6745  8103  5267 10916 12453  5639 12721  7162,1716440654.8362588882
28 35 42 44 45 50 51 53 61,14666 10048  6974  8360  8232  6705 11082  7334  7263,1716440654.8792915344
35 42 44 45 50 53 61,15130 10029 10824  8880  8078  9243  7852,1716440654.9223387241
42 44 45 50 53,11906 10847 10930  9449 11854,1716440654.9652690887
42 44 45 50,12479 11345 11595 10005,1716440655.0082342625
42 50,12534  9943,1716440655.0512509346
42 50,15089  9971,1716440655.0942454338
50,10386,1716440655.1372697353
50,10245,1716440655.1801171303
