TAX,ADC,TS
42 44,11922 12791,1716435386.3110744953
42 44,11925 12887,1716435386.3540232182
42 44,11821 13093,1716435386.3970329762
42 44,11523 15394,1716435386.4400055408
42 44 50,11596 13643 10356,1716435386.4830186367
42 44 45 50,11704 13810 12032  9529,1716435386.5260233879
42 44 45 50,11593 13237 11494  7508,1716435386.5690217018
42 44 45 50,11678 13252 11645  7344,1716435386.6120011806
28 42 44 45 50 53,12048 11222 13312  8872  7375 14499,1716435386.6550986767
28 42 44 45 50 53,11981 10227 13001 11506  7270 11439,1716435386.6980180740
28 42 44 45 50 53,11473 10218 10851  9082  7349 10818,1716435386.7410354614
27 28 34 42 44 45 50 53,13405 11762 12895  9074 10072  7751  7227 10045,1716435386.7840132713
19 26 27 28 34 35 42 44 45 50 53,10875 11985 13500 11881 10714 16161  8900 10261  7513  6983  9711,1716435386.8270421028
19 26 27 28 34 35 42 44 45 50 53,10299 11237  9254 11098  9313  9609  9213  9963  7474  6594  8432,1716435389.2780311108
26 27 28 34 35 42 44 45 50 53,11399 10082 11362 11592 14801  9461 10377  8039  6725  9931,1716435389.3210532665
26 27 28 34 35 42 44 45 50,11642 10392 11661 15953 14264  9510 10503  7609  6980,1716435389.3640234470
26 27 28 35 42 44 45 50,11558 13063 12080 14718  9511 10615  7696  6984,1716435389.4070200920
27 28 35 42 44 45 50,12759 11813 15200  9563 13053  9242  6952,1716435389.4500081539
27 42 44 50,13337  9235 12785  6928,1716435389.4930233955
42 44 50,9552 13073  8845,1716435389.5360071659
42 44 50,9697 13911 10755,1716435389.5790021420
42 44,9335 13204,1716435389.6219770908
42 44,11019 12697,1716435389.6649906635
42 44,11239 12725,1716435389.7079749107
42,11415,1716435389.7509844303
42,11621,1716435389.7939634323
42,15237,1716435389.8541114330
