TAX,ADC,TS
50,10107,1716440705.0259757042
50,10053,1716440705.0689613819
50,9918,1716440705.1119091511
42 50,13047  9913,1716440705.1550018787
42 50,12092  9861,1716440705.1979486942
42 50,12047  9762,1716440705.2409453392
42 50 51,10075  9773 11459,1716440705.2838740349
42 44 50 51,8426 13632  9743 11154,1716440705.3269917965
42 44 45 50 51 61,7660 10885 11727  9758 10866  7815,1716440705.3700184822
42 44 45 50 51 53 61,6447 10639 11859  9814 10815 11569  7686,1716440705.4129843712
42 44 45 50 51 53 61,6431 10707  9051  9807 10800  9448  7583,1716440705.4560294151
42 44 45 50 51 53 61,5839  9727  8243  9659 10668  8843  7216,1716440705.4989480972
42 44 45 50 51 52 53 61,5460  7523  8142  8454 10615 14720  7394  7131,1716440705.5421054363
42 44 45 50 51 52 53 61,5106  7064  7989  7345 10518 12928  6260  6898,1716440705.5849623680
28 42 44 45 50 51 52 53 60 61,12323  5073  6280  7859  6751  9400 12520  6050 15206  6809,1716440705.6280536652
28 34 42 44 45 50 51 52 53 60 61,11554 12408  5041  5835  6967  6456  8317 12089  5903 10921  6761,1716440705.6710884571
27 28 35 42 44 45 50 51 52 53 61,11653 11122  8741  4563  5714  7285  6160  6877  9289  5870  6873,1716440707.6920752525
28 35 42 44 45 50 51 52 53 61,11842  9297  4825  6728  8103  7021  7196 11836  6667  7092,1716440707.7351076603
35 42 44 45 50 51 53 61,12205  5284  8306  8855  8487  9447  9392  7463,1716440707.7781012058
35 42 44 45 50 51,16112  6658 10468 11584  9459  9838,1716440707.8211350441
42 44 50 51,7233 11543  9514 10692,1716440707.8640646935
42 50 51,10995  9663 10679,1716440707.9070875645
42 50,12244  9843,1716440707.9498474598
42 50,13426 10024,1716440707.9931530952
50,10057,1716440708.0360512733
50,10070,1716440708.0790145397
