TAX,ADC,TS
42,10789,1716431909.6507298946
42,11266,1716431909.6936602592
42,11151,1716431909.7366595268
42,10845,1716431909.7797398567
42 50,11181 10244,1716431909.8226990700
42 44 50,10960 13353 10323,1716431909.8657257557
42 44 50,10851 12895  8701,1716431909.9085853100
42 44 50,10539 12697  8613,1716431909.9517340660
42 44 50,10461 12575  8492,1716431909.9947516918
42 44 50,10406 12564  8191,1716431910.0376367569
42 44 50,10239 12385  8303,1716431910.0805959702
42 44 45 50,10295 12749 11861  8364,1716431910.1237795353
42 44 45 50 53,10486 13026 11726  8310 12103,1716431910.1666800976
28 42 44 45 50 51 53,12164 10590 12788 11753  7246 12278 11832,1716431910.2097675800
19 28 42 44 45 50 51 53,10953 11874 10662 12267 11603  6714  9435  8402,1716431910.2526519299
19 28 42 44 45 50 51 53,10389 11774 10788 12591 11662  6573  9180  7700,1716431910.2958030701
19 27 28 34 35 42 44 45 50 51 53 61,10863 13624 12102 12744 11358 10404  9879 11188  6642  8439  7364 12774,1716431910.3388137817
19 27 28 34 35 36 42 44 45 50 51 53,10349  9182 11256  7935  8255 12671  9395  8585 10903  5771  7784  7741,1716431912.3597769737
19 27 28 34 35 36 42 44 45 50 51 53,10535  9753 11371  8325  8422 12829  9994 11944 11208  6032  8318 11508,1716431912.4027898312
19 27 28 34 35 36 42 44 45 50 51,10818 10342 11719 14563 10070 14633 10037 12019 11312  6485  8689,1716431912.4458684921
28 34 35 42 44 45 50 51,11714 16253 15218 10355 12405 11453  6613 12100,1716431912.4886262417
28 35 42 44 50,12188 15680 10733 12116  6580,1716431912.5316526890
42 44 50,10734 12346  6635,1716431912.5747442245
42 44 50,10708 12393  6927,1716431912.6178185940
42 44 50,10847 12375  6957,1716431912.6605067253
42 44 50,10592 13185  7298,1716431912.7036771774
42 50,10747 10157,1716431912.7467608452
42 50,11489 10945,1716431912.7897982597
42,11724,1716431912.8325552940
42,15553,1716431912.8756625652
42,12839,1716431912.9186496735
