TAX,ADC,TS
42,13082,1716431625.6792037487
42,11669,1716431625.7221863270
42 44,10504 13764,1716431625.7650198936
42 44,10358 13093,1716431625.8081510067
42 44,10437 12689,1716431625.8511757851
42 44 50,10477 12798 10327,1716431625.8942344189
42 44 50,10187 12740  9978,1716431625.9372546673
42 44 50,10615 12576  9705,1716431625.9801576138
42 44 50,9283 12612  9623,1716431626.0232267380
42 44 50,9233 12645  9596,1716431626.0662002563
34 42 44 50,12199  8051 12294  9561,1716431626.1092338562
34 42 44 45 50 51,11993  7283 10108 12203  9770 11534,1716431626.1520709991
34 42 44 45 50 51,12055  5979  9793 12079  9739  8586,1716431626.1951189041
27 34 42 44 45 50 51,12954  8881  5879  8757 11832  9597  8461,1716431626.2380907536
26 27 28 34 42 44 45 50 51 53,12946 13171 13072  8987  5361  8247 11722  9504  8392 14861,1716431626.2810919285
19 26 27 28 34 35 41 42 44 45 50 51,7634  8717  7932 11056  5332  7692 12061  3008  4103 10754  7614  8010,1716431628.0880677700
19 26 27 28 34 35 41 42 44 45 50 51,10069 10672  9316 11041  5447  8822 12621  3677  4918 13110  9225  8239,1716431628.1310546398
19 26 27 28 34 35 42 44 50 51,10605 11350 12980 12328  6263 11983  3994  6261  9155  8181,1716431628.1740655899
26 27 34 35 42 44 50 51,11406 13113  7906 13632  4744  7687  9258  8292,1716431628.2170596123
27 34 35 42 44 50 51,13054  8479 14414  4972  8089  9325  8262,1716431628.2600324154
34 42 44 50 51,9796  6501  9604  9510 11855,1716431628.3029813766
34 42 44 50,12189  7363 11995  9427,1716431628.3460288048
34 42 44 50,15730  7755 13357  9513,1716431628.3890428543
42 50,9853 9776,1716431628.4319620132
42,10326,1716431628.4750490189
42,10122,1716431628.5180006027
42,10502,1716431628.5609953403
42,11267,1716431628.6040244102
42,13709,1716431628.6469440460
