TAX,ADC,TS
42,13969,1716435177.9864165783
42,12642,1716435178.0294225216
42,11588,1716435178.0724406242
42,11318,1716435178.1154074669
42 50,11685 10006,1716435178.1583805084
42 50,11392  9749,1716435178.2014901638
42 44 50,11413 13075  9753,1716435178.2443752289
42 44 50,10525 13129  9897,1716435178.2874159813
35 42 44 50,15633 10505 12708  9661,1716435178.3304114342
35 42 44 50 51,15908 10500 10071  9663 13279,1716435178.3734204769
35 42 44 50 51,15858 10265 10048  9668 12287,1716435178.4164946079
28 34 35 42 44 50 51,12377 13273 14907  8744  8958  7479 11619,1716435178.4594345093
28 34 35 42 44 45 50 51,11883 12961 14444  8122  8280 12268  7379 11077,1716435178.5025398731
28 34 35 42 44 45 50 51,11669 10111 13891  7644  6804 11882  6473 10484,1716435178.5455436707
26 27 28 34 35 42 44 45 50 51 52,12049 14039 11836 10442 12503  7103  6566 11564  6475 10651 14898,1716435178.5884196758
19 26 27 28 34 35 36 42 44 50 51,10495 11610 13617 11215  7778  9383 16204  7035  5587  6437  8384,1716435180.6095547676
19 27 28 34 35 42 44 50 51,10942 13781 11942 12789 12222  7393  6835  7645  8698,1716435180.6525049210
35 42 44 50 51,11710  9399  9541  9443 11951,1716435180.6953375340
35 42 44 50,12396  9424 11821  9413,1716435180.7383046150
42 50,10080  9685,1716435180.7813858986
42 50,10873  9965,1716435180.8243677616
42,9274,1716435180.8672881126
42,12313,1716435180.9103078842
