TAX,ADC,TS
42 44,11123 12744,1716436411.5553495884
42 44,10975 12671,1716436411.5983371735
42 44 50,11287 12947 10670,1716436411.6413383484
42 44 50,11098 12076 10345,1716436411.6843781471
42 44 50,8799 12057 10264,1716436411.7273373604
42 44 50,8555 9727 9913,1716436411.7703349590
42 44 50,8102 9519 9758,1716436411.8133251667
28 42 44 50,12732  7629  9358  9710,1716436411.8563811779
28 42 44 50 51,11762  6826  8888  7731 11591,1716436411.8993561268
28 42 44 50 51,11118  6590  7691  6731  9348,1716436411.9423503876
26 27 28 42 44 45 50 51,15120 12979 11125  6206  6955 11922  6794  8804,1716436411.9853522778
26 27 28 42 44 45 50 51,9733 13160 11346  5463  6051 11578  6476  8647,1716436412.0283734798
26 27 28 42 44 45 50 51,9417 13016 11030  4851  5245 11523  6355  8407,1716436412.0713760853
19 26 27 28 35 42 44 45 50 51 53,10329  9233 13531 11351 14569  4567  4931 11733  6297  8447  8562,1716436412.1145584583
19 26 27 28 34 35 42 44 45 50 51 53,10044  9044 13652 11123 11479 13864  4196  4266 11297  5986  8319  6022,1716436412.1574628353
19 26 27 28 34 35 36 42 44 45 50 51,9789  8873 10943 10860 10598 14416 13922  4313  4819 11104  5861  7941,1716436413.9203474522
19 26 27 28 34 35 36 42 44 50 51,10487  9603 11799 11062 10203 14835 14224  5175  4897  6102  7891,1716436413.9633703232
26 27 28 34 35 36 42 44 50 51,11157 13399 10924 12745 15018 14273  5314  5236  6196  8366,1716436414.0063488483
26 27 28 34 35 42 44 50 51,11614 13279 11042 15395 15787  5502  6877  6666 11495,1716436414.0493576527
28 42 44 50 51,11053  6143  8141  6838 11824,1716436414.0923659801
28 42 44 50,11668  6447  9213  7101,1716436414.1353516579
42 44 50,7687 9417 7550,1716436414.1783075333
42 44 50,8297 12397 10253,1716436414.2213697433
42 44,10563 13107,1716436414.2643008232
42 44,10981 13247,1716436414.3073215485
42 44,11294 13135,1716436414.3503091335
42,10810,1716436414.3933053017
42,11144,1716436414.4362797737
42,11109,1716436414.4854562283
