TAX,ADC,TS
50,10386,1716441147.7649619579
50,10396,1716441147.8080079556
50,10165,1716441147.8509802818
42 50,13316 10168,1716441147.8941891193
42 50,12596  8323,1716441147.9370610714
42 50,12515  7601,1716441147.9800345898
42 50,12460  7578,1716441148.0230696201
42 44 45 50 53,12510 13300 11676  7488 10562,1716441148.0658414364
42 44 45 50 53 61,12094 13328 11741  7259  9637  9327,1716441148.1091084480
42 44 45 50 53 61,10964 13098 11868  7023  7741  7869,1716441148.1520729065
42 44 45 50 53 61,10347 10541 12053  7186  7277  7759,1716441148.1950774193
42 44 45 50 53 61,7246 10031  8280  6869  6974  7472,1716441148.2380759716
42 44 45 50 51 53 61,6587  9838  7664  6431 11586  6174  7271,1716441148.2808706760
42 44 45 50 51 52 53 61,5850  7409  7531  6388 11149 15821  5650  7038,1716441148.3239290714
35 42 44 45 50 51 52 53 61,11645  5661  6389  7130  6303 10902 13595  5252  6778,1716441148.3670732975
28 35 42 44 45 50 51 52 53 60 61,12113 10919  5525  5871  6995  7167 10776 11662  4943 12641  6672,1716441148.4101247787
28 35 42 44 45 50 51 52 53 60 61,11711 10920  5098  5447  6803  6441  7575 10214  4676  8454  6544,1716441148.4530642033
28 35 42 44 45 50 51 52 53 54 60 61,11497 11019  5018  5286  6805  5334  7558  8810  4563 13077  7181  6508,1716441148.4959855080
28 35 42 44 45 50 51 52 53 60 61,11645  8388  5432  5723  6890  6322  8719 10280  4718 11599  6771,1716441150.5599873066
28 35 42 44 45 50 51 52 53 61,12156  8489  6231  6073  7341  7018 10941 12725  5236  7049,1716441150.6030659676
28 35 42 44 45 50 51 53 61,13480  9328  9280 12133  8630  9118 11871  7494  7545,1716441150.6460664272
42 44 45 50 53 61,8364 12747 12073  8932  9079  7641,1716441150.6890141964
42 44 45 50 52 53,9949 12835 12029  8965 13820 11682,1716441150.7321286201
42 44 50,12189 12725  8854,1716441150.7750504017
42 50,12813  9134,1716441150.8180310726
42 50,12800  9174,1716441150.8611645699
42,13673,1716441151.0330035686
42,12965,1716441151.0881848335
