TAX,ADC,TS
42,12032,1716432822.6411664486
42,12185,1716432822.6842255592
42,11728,1716432822.7271683216
42,10607,1716432822.7701716423
42 44,9847 13203,1716432822.8131661415
42 44,9508 12933,1716432822.8561656475
42 44 50,8723 12700 10205,1716432822.8991017342
42 44 50,5535  9879 10022,1716432822.9421360493
42 44 50,5736 9793 9869,1716432822.9852869511
42 44 50,4024 8471 9744,1716432823.0283796787
42 44 50,3488 7998 9673,1716432823.0715215206
42 44 50,3246 6814 9607,1716432823.1144995689
42 44 50,3200 5843 9534,1716432823.1575357914
42 44 50,3370 5480 9647,1716432823.2003278732
26 42 44 45 50,12307  3416  5316 11810  9677,1716432823.2436344624
26 28 35 42 44 45 50,11628 12142 15674  3486  5068 11727  9593,1716432823.2866628170
18 26 28 35 42 44 45 50,12017 11851 12143 12549  3241  5004 11602  9609,1716432823.3296382427
18 26 28 35 42 44 45 50 53,11643 11473 11841 12874  3016  4922 11500  9161 13997,1716432823.3726372719
18 19 26 28 35 42 44 45 50 51 53,11795 10471 11288 11791 13442  3197  4906  9863  8771 13027  8189,1716432823.4156324863
18 19 26 28 34 35 42 44 45 50,13496 10987 11648 12230 12800 11720  3804  6685 11840  7074,1716432825.3942532539
26 28 34 35 42 44 50,11465 12185 12612 13681  3914  7435  6732,1716432825.4372470379
26 28 34 35 42 44 50,11825 12557 12848 14843  5058  7981  9566,1716432825.4803533554
28 42 44 50,12537 10359  9560  9659,1716432825.5234491825
42 44 50,11362 11932 10129,1716432825.5664174557
42 44 50,11265 11991 10339,1716432825.6094973087
42 44,11388 12303,1716432825.6523871422
42 44,11361 12883,1716432825.6955139637
42,10451,1716432825.7384741306
42,11825,1716432825.7815208435
42,11798,1716432825.8244254589
42,14207,1716432825.8675010204
42,13708,1716432825.9106154442
