TAX,ADC,TS
42,7483,1716431904.8606157303
42,6122,1716431904.9035716057
42,6019,1716431904.9466710091
42 50,6250 10150,1716431904.9896256924
42 50,6079 9915,1716431905.0325987339
42 50,5906 9843,1716431905.0756647587
42 50,6010 9804,1716431905.1186680794
42 44 50,5946 13571  9711,1716431905.1616606712
42 44 50,5927 13374  9175,1716431905.2046859264
42 44 50,5933 13097  8887,1716431905.2476835251
42 44 50,5951 13174  8302,1716431905.2907447815
28 42 44 50,12460  5653 12947  7621,1716431905.3336710930
28 42 44 50,11938  5481 12781  7102,1716431905.3766174316
28 42 44 45 50 51 53,11557  5159 13213 12133  7075 12228 11980,1716431905.4198272228
28 42 44 45 50 51 53,11674  5130 13100 11921  6509 11569  7900,1716431905.4628520012
28 34 42 44 45 50 51 53,11606 10181  5010 12977 12033  6379 11434  7417,1716431905.5058815479
27 28 34 42 44 45 50 51 53,12912 11729  8366  4751 10366 11872  6005  9735  6618,1716431905.5487785339
27 28 34 42 44 45 50 51 52 53 61,12685 11595  8346  4672 10422 11937  5594  7903 14849  6622  8953,1716431905.5917561054
19 27 28 34 42 44 45 50 51 52 53 61,10583 12944 11752  8329  4382 10101 12006  5226  7698 13132  6338  8327,1716431905.6346752644
19 27 28 34 35 42 44 45 50 51 52 53,9983 13087 10756  7154  8447  4032  8697 11200  5256  7303 12985  6574,1716431907.6987535954
19 27 28 34 35 42 44 45 50 51 53,10201 13546 10864  7382  9481  4506  9873 11531  6030  8483 11475,1716431907.7417643070
27 28 34 35 42 44 50 51,13228 11096  9657 12715  4542 12171  6244  8667,1716431907.7848160267
28 34 35 42 44 50 51,11275  9446 15400  5379 12617  6747 11445,1716431907.8278329372
28 42 44 50,11886  5478 13012  7907,1716431907.8708539009
28 42 50,11839  5618  8801,1716431907.9137320518
28 42 44 50,11679  5628 13265  9772,1716431907.9566900730
42 44 50,5748 13634  9795,1716431907.9998173714
42 50,5659 9798,1716431908.0428051949
42,5689,1716431908.0858569145
42,8553,1716431908.1287767887
42,10228,1716431908.1717803478
42,12377,1716431908.2148206234
42,12718,1716431908.2577941418
