TAX,ADC,TS
28,12130,1716265473.0080842972
28,11167,1716265473.0510036945
11 28,10921 11539,1716265473.0940020084
11 28,9873 11210,1716265473.1370737553
11 19 28,9934 12334 11457,1716265473.1801946163
11 19 28,9734 10687 11362,1716265473.2228879929
11 19 28,9613 10316 11233,1716265473.2658662796
11 19 28,9248  9838 11153,1716265473.3088791370
11 19 28,9254  9775 11100,1716265473.3519976139
11 19 28,9122  9686 11006,1716265473.3950293064
11 19 21 27 28 29,9328 10058 13817 13021 11448 12073,1716265473.4380717278
11 19 21 27 28 29,9335  9892 13068 12817 11359 11856,1716265473.4810409546
11 19 21 27 28 29,8964  9666 12737 12521 11126 11567,1716265473.5241062641
11 19 21 27 28 29,8950  8257 11655 12369 11047 11354,1716265473.5670325756
11 19 21 27 28 29,8776  7804 11406 12245 11018 11071,1716265473.6100780964
11 19 20 21 26 27 28 29 44,8866  7501 16303 11315 13570 12334 10929 11026 13455,1716265473.6530556679
11 19 20 21 26 27 28 29 44,8897  6810 15296 11071  9399 12421 10989 11128 12749,1716265473.6960270405
11 19 20 21 26 27 28 29 44,8838  6090 15282 10841  8859 12315 10870 10715 12759,1716265473.7389347553
11 19 20 21 26 27 28 29 44,8782  5729 14766 10714  8696 12361 10842 10642 12365,1716265473.7820444107
11 19 20 21 26 27 28 29 44 45,8667  5342 13972 10413  8505 12458 10529 10617 12694 13977,1716265473.8250560760
11 19 20 21 26 27 28 29 36 44 45,8744  4900 13272 10259  8272 12349 10785  8964 14385 12623  8796,1716265473.8680093288
10 11 19 20 21 23 26 27 28 29 36,10365  7790  4163 11258 10073 13490  8290  8051 10427  8975 13414,1716265476.2756321430
10 11 19 20 21 23 26 27 28 29 36,14422  7981  4262 11856 10141 15668  8394 12204 10337  8980 14022,1716265476.3185958862
11 19 20 21 26 27 28 29,8479  4670 13217 10415 12571 12125 10311 10751,1716265476.3616058826
11 19 20 21 26 27 28 29,8498  5016 13405 10561 12957 11927 10435 10905,1716265476.4046080112
11 19 20 21 27 28 29,8545  5802 13638 10744 12114 10744 11209,1716265476.4475970268
11 19 20 21 27 28 29,8667  8972 16059 10902 12326 11068 11591,1716265476.4905920029
11 19 21 27 28,8776  9340 10821 12454 10949,1716265476.5335700512
11 19 21 28,8984  9582 11259 11226,1716265476.5765018463
11 19 28,8941  9473 10868,1716265476.6195616722
11 19 28,9370  9787 11363,1716265476.6625587940
11 19 28,9564 10102 11620,1716265476.7055389881
11 28,9567 11844,1716265476.7485136986
11 28,10033 11924,1716265476.7915318012
28,11524,1716265476.8345336914
