TAX,ADC,TS
35 44,15268 13405,1716267965.8563268185
35 44,15212 13175,1716267965.8992588520
26 35 44,11297 15680 13183,1716267965.9422395229
26 35 44,11074 15632 12563,1716267965.9851529598
26 35 42 44,10899 15498 13031 12706,1716267966.0282034874
26 35 42 44 45,11004 14214 13118 12861 12264,1716267966.0711963177
26 35 42 44 45,11027 14223 12506 12014 10711,1716267966.1141750813
26 35 42 44 45 54,10873 11871 12170 11974 10863 12809,1716267966.1572415829
26 35 42 44 45 54,10843 10764 11959 11571 11327 12609,1716267966.2000627518
26 35 42 44 45 54,10713 10617  9935 10132  9055 12306,1716267966.2431640625
26 35 42 44 45 46 54,10647  9801  9615  9077  8790 11741 12457,1716267966.2861554623
26 34 35 42 44 45 46 53 54,10748 12298  9878  9325  9066  8877 11709 15247 12453,1716267966.3292486668
26 34 35 42 44 45 46 53 54,10733  9717  9274  9416  8095  9105 11709 11847 12568,1716267966.3721783161
26 34 35 42 44 45 46 47 53 54,10704  9525  9102  9385  7239  8982 11693 13979 10016 12570,1716267966.4153141975
23 26 34 35 42 44 45 46 47 53 54,14709 10552  9375  8449  9025  7103  8994 11671 14064  9915 12567,1716267966.4581584930
23 26 27 34 35 42 44 45 46 47 53 54,15297 10606 14370  9461  8590  8789  6380  8888 11506 13757  8173 12548,1716267966.5012834072
23 26 27 34 35 42 44 45 46 47 53 54,14495  8931 13291  9351  8527  8723  5863  8798 10456 13597  7601 12404,1716267966.5441534519
23 26 27 34 35 42 44 45 46 47 53 54,13389  8373  9349  9194  6860  8164  6906  8462 11504 14143 10320 13079,1716267969.0823018551
23 26 27 34 35 42 44 45 46 47 54,13591  8589  9492  9419  7398  8513  7517  8315 11497 14093 13192,1716267969.1252887249
23 26 27 34 35 42 44 45 46 47 54,13544  8804  9682  9742  7574  8744  7862  8567 11587 14047 13588,1716267969.1683039665
23 26 27 34 35 42 44 45 46 47,13652  8946 10005  9934  7807  9199  8379  8650 11700 14320,1716267969.2112390995
23 26 27 34 35 42 44 45 46,14022 10786 15848 10093  7999  9759 10878  8608 11726,1716267969.2542779446
26 34 35 42 44 45,10926 10133  9441 10012 11098 10248,1716267969.2972965240
26 34 35 42 44 45,10884 10136 10633 11536 11761 10178,1716267969.3402595520
26 35 44 45,10747 10091 12605 10138,1716267969.3832848072
26 35 44 45,10635 10113 13027 10487,1716267969.4261901379
26,11414,1716267969.4692447186
35 46,15203 10765,1716267969.5121135712
45,8123,1716267969.5552217960
45,9183,1716267969.5982425213
45,11619,1716267969.6412045956
20 28,15888 11535,1716267969.6842255592
11 20 28,10568 15818 11444,1716267969.7272753716
11 28,9784 11455,1716267969.7702348232
11,10560,1716267969.8132350445
19,10276,1716267969.8562636375
