TAX,ADC,TS
3 11 27 28 44 45 52,8807  9088  8663 10994 10304 12074 14075,1716263653.5505917072
3 11 27 28 44 45 52,8807  9039  8525 10940 10263 12080 14068,1716263653.5935277939
3 11 27 28 44 45 52 53,8772  9084  8557 11017 10351 12273 14043 12983,1716263653.6366500854
3 11 27 28 44 45 52 53,8756  9003  8604 10963 10291 12394 14007 12646,1716263653.6795840263
3 11 19 27 28 29 44 45 52 53,8685  9074 12174  8726 11087 13304 10273 12240 13945 12259,1716263653.7224977016
3 11 19 27 28 29 44 45 52 53,8636  9177 10966  8664 11102 12290 10243 12089 13905 12157,1716263653.7654590607
3 11 19 27 28 29 44 45 52 53,8493  9047 10803  8535 11106 11278 10115 12007 13601 11711,1716263653.8083608150
3 11 19 27 28 29 44 45 52 53,8408  8948 10471  8325 11050 10883 10125 11996 13132 11692,1716263653.8515286446
3 11 19 27 28 29 44 45 52 53,8297  8990 10035  8397 11080  8261 10287 11982 11709 11652,1716263653.8944747448
2  3 11 19 27 28 29 44 45 52 53,16364  8244  8953  9595  8323 10954  8025 10198 11852 11571 11564,1716263653.9375598431
2  3 11 19 27 28 29 37 44 45 52 53,16357  8184  8937  9416  8265 10993  7863 16361 10114 11791 11263 11473,1716263653.9803900719
2  3 11 19 27 28 29 37 44 45 52 53,15846  8194  8310  8581  7799 10934  7665 14691 10068 11772 11076 11359,1716263654.0235531330
2  3 11 19 27 28 29 37 44 45 52 53,14907  8126  7206  8156  7601 10736  7539 13815  9905 11635 10754 11254,1716263654.0665988922
2  3 11 19 27 28 29 37 44 45 52 53,14747  8159  7107  8045  7447 10687  7425 13538  9897 11605 10594 11221,1716263654.1095700264
2  3 11 19 27 28 29 37 44 45 52 53,14725  8163  6835  7863  7512 10654  7439 13768  9942 10823 10407 11050,1716263654.1523988247
11 19 20 27 28 29 37 42 44 45 52 53,8611  9289 15392  7582 10951  7568 14079 12079 13055 10642 10429  7650,1716263657.8074979782
11 18 19 20 27 28 29 42 44 45 52 53,9019 10350  9771 13536  6524 11261  8006  9748 10868 10875  9286  7272,1716263657.8505017757
11 18 19 20 27 28 29 42 44 45 52 53,9181 10452  9468 13224  7659 11309  8027 10115 10934 10937  9389  8259,1716263657.8935244083
11 18 19 20 27 28 29 42 44 45 52 53,9153 10424  9441 13569  8059 11279  8237 10420 11191 11120  9553  8323,1716263657.9364209175
11 18 19 20 27 28 29 42 44 45 52 53,9315 10514  9204 13913  8276 11343  9907  9889 10954 11101  9564  8332,1716263657.9794759750
11 18 19 20 27 28 29 42 44 45 52 53,9390 10470  9370 14086  7953 11414  8639 10318 11142 11040  9439 10582,1716263658.0224847794
11 18 19 20 27 28 29 42 44 45 52 53,9378 10518  9531 13951  7928 11351  9798  9859 11180 11245 11018 10880,1716263658.0655083656
11 18 19 20 27 28 29 42 44 45 52 53,9359 10518  9560 15885  7855 11331  9576  9984 11292 11155 11127 13197,1716263658.1084723473
11 18 19 27 28 29 44 45 52 53,9488 10594  9716  7950 11414 11660 11230 11155  9676 13274,1716263658.1514883041
11 18 19 27 28 29 44 45 52 53,9470 10543  9681  7841 11283 11789 11260 11323  9883 14149,1716263658.1945056915
11 18 19 27 28 29 42 44 45 52,10046 10552  9883  8040 11333 11961 14516 11247 11334  9823,1716263658.2374980450
11 18 19 27 28 29 42 44 45 52,12816 10538 10442  8017 11336 11994 14322 11332 11427 10988,1716263658.2804758549
18 19 27 28 29 44 45 52,10416 12638  8141 11319 12078 12549 11781 11353,1716263658.3234992027
18 27 28 44 52,11050  8543 11473 10350 10594,1716263658.3664810658
26 28 44 52,10633 11362 10491 10919,1716263658.4094443321
26 28 44 52,10812 11500 12427 11473,1716263658.4523282051
26 28 44,10817 11388 11915,1716263658.4955029488
28 44,10871 11811,1716263658.5384578705
28 44,10809 11857,1716263658.5814671516
28 44,10715 11722,1716263658.6244370937
28 44,10631 11711,1716263658.6674852371
28 44,10689 11726,1716263658.7104184628
28 44,10535 11915,1716263658.7706897259
