TAX,ADC,TS
19,11382,1716270850.8510041237
19,9911,1716270850.8936975002
19 44,9658 15897,1716270850.9367156029
19 44,9800 16375,1716270850.9797298908
19 28 44,9869 12376 15229,1716270851.0227189064
19 28 44,9811 11859 14479,1716270851.0656983852
19 28 44,9879 11813 14611,1716270851.1087200642
11 19 28 44,12920  9946 11698 13891,1716270851.1517636776
11 19 28 44,10436  9829 11542 13788,1716270851.1947791576
11 19 28 44,10012  9878 11355 13911,1716270851.2377665043
11 19 21 28 44,9839  7702 13277 11709 13449,1716270851.2806952000
11 19 21 28 44,9559  6564 11664 11546 13269,1716270851.3237352371
10 11 19 20 21 28 44,15967  9407  5934 16096 11526 11326 12931,1716270851.3667283058
10 11 19 20 21 28 44,14402  9262  5525 14008 11140 11209 12557,1716270851.4097216129
10 11 19 20 21 28 44,13202  8973  4952 13442 10663 10974 12790,1716270851.4527385235
10 11 19 20 21 27 28 44,13055  8897  4894 12942 10607 15170 10938 12552,1716270851.4957482815
10 11 19 20 21 27 28 44,11498  8797  4703 13070 10531 13469 10827 12555,1716270851.5387346745
10 11 18 19 20 21 26 27 28 29 44,10815  8922 15086  4698 12226 10463 11213 12618 10692 12408 12391,1716270851.5817744732
10 11 18 19 20 21 26 27 28 29 44,10020  8788 13256  4564 11900 10378 10945 12602 10443 11451  9805,1716270851.6247458458
10 11 18 19 20 21 26 27 28 29 44,9428  8731 12450  4425 11759 10456 10557 12785 10079 11217  9633,1716270851.6677441597
10 11 18 19 20 21 26 27 28 29 37 44,9107  8639 12204  4304 11660 10392 10262 12779  9467 10915 16370  9795,1716270851.7107493877
10 11 18 19 20 21 26 27 28 29 35 44,7721  8585 12698  4077 10493  9833 11117 12497  9527 11002 15984 12101,1716270853.9467873573
10 11 18 19 20 21 27 28 29 44,7974  8519 12681  4047 10742  9952 12360 10188 11439 12225,1716270853.9897277355
10 11 19 20 21 27 28 44,8085  8598  4065 10985 10032 12487 10041 12903,1716270854.0327122211
10 11 19 20 21 27 28 44,8445  8739  4324 11416 10442 12703 10151 12925,1716270854.0757219791
10 11 19 20 21 27 28 44,8754  8890  4629 11763 10617 12921 10379 13173,1716270854.1187131405
10 11 19 20 21 28 44,10784  9125  4960 13749 10927 11113 13405,1716270854.1617057323
10 11 19 20 21 28 44,11516  9533  5679 15356 11461 11402 13707,1716270854.2047395706
10 11 19 21 28 44,13347  9726  6019 11846 11360 15183,1716270854.2476811409
11 19 28,9833  7444 11289,1716270854.2906994820
19 28,7808 11331,1716270854.3336720467
19 28,8133 12583,1716270854.3767039776
19 28,8582 12433,1716270854.4197373390
19,10089,1716270854.4626610279
