TAX,ADC,TS
28,11546,1716265478.5614898205
11 28,10642 11817,1716265478.6045582294
11 28,9681 11333,1716265478.6474938393
11 28,9370 11100,1716265478.6904633045
11 19 28,9504 11089 11237,1716265478.7335329056
11 19 28,9289  9819 11201,1716265478.7765557766
11 19 28,9303  9928 11102,1716265478.8194344044
11 19 20 28 44,9242  9964 15914 11093 13975,1716265478.8624362946
11 19 20 27 28 29 44,9463 10250 15729 14343 11837 12111 13599,1716265478.9054369926
11 19 20 21 27 28 29 44,9437  9922 15410 14886 13205 11719 12001 13353,1716265478.9484443665
11 19 20 21 27 28 29 44,9301  8557 14958 12830 13070 11619 11796 12925,1716265478.9914522171
11 19 20 21 27 28 29 44,9050  6891 13899 11679 12765 11368 11445 12813,1716265479.0344784260
11 19 20 21 27 28 29 44,8940  6193 13770 11262 12591 11361 11068 12522,1716265479.0774452686
11 19 20 21 26 27 28 29 44,8966  5490 13642 11088 16122 12519 11344 10726 12873,1716265479.1205151081
11 19 20 21 26 27 28 29 44,8954  5015 13357 10867 12552 12457 11209 10870 12909,1716265479.1634931564
11 19 20 21 26 27 28 29 44,7147  4811 13365 10677  9442 11638 11068 10661 12581,1716265479.2064483166
11 19 20 21 26 27 28 29 44,5629  4733 13186 10455  9135 10287 10849 10573  9861,1716265479.2494556904
11 19 20 21 26 27 28 29 44,4809  4372 12700 10285  8615  9684 10811 10360  9778,1716265479.2924337387
11 19 20 21 26 27 28 29 35 42 44 45,4501  4329 12128 10231  8537  9448 10487 10490 16232 13463  9945 10256,1716265479.3354730606
11 19 20 21 26 27 28 29 35 42 44 45,4235  4178 11893 10362  8600  9330 10695 10365 15773 12973  9571  6936,1716265479.3784427643
10 11 18 19 20 21 26 27 28 29 35 44,9502  3483 10550  3601 10249  9695  7586  8170 10218  7745 15243  9295,1716265481.5281867981
10 11 18 19 20 21 26 27 28 29 44,11428  4048 10590  3749 10646  9764  8548  8965 10113  7922 12043,1716265481.5713822842
10 11 18 19 20 21 26 27 28 29 44,12146  4751 11496  3973 11172 10024 12020  9175 10299 10074 12511,1716265481.6143803596
10 11 18 19 20 21 26 27 28 29 44,13202  5535 13880  4207 11487 10219 12898  9239 10369 10334 12873,1716265481.6574847698
11 19 20 21 27 28 29 44,8415  4077 12778 10418 12365 10456 10524 13115,1716265481.7002823353
11 19 20 21 27 28 29 44,8601  4429 12766 10676 12231 10685 11035 13061,1716265481.7432482243
11 19 20 21 27 28 29 44,8729  4975 13171 11055 12683 11139 11434 13179,1716265481.7863831520
11 19 20 21 27 28 29,8865  5705 13443 11200 12779 11214 11615,1716265481.8293800354
11 19 20 21 27 28,8932  8900 13891 11337 12419 11045,1716265481.8721971512
11 19 27 28,9046  9854 12619 11200,1716265481.9153242111
11 19 28,9042  9569 10993,1716265481.9583215714
11 19 28,9574 10011 11426,1716265482.0013034344
11 28,9354 11199,1716265482.0443019867
28,11079,1716265482.0872616768
28,11310,1716265482.1303493977
28,11458,1716265482.1732730865
