TAX,ADC,TS
11,11388,1716265937.4023609161
11,9566,1716265937.4455113411
11,9205,1716265937.4882557392
11 19,9501 10116,1716265937.5315642357
11 19 28,9327 10162 11820,1716265937.5745029449
11 19 20 28,8986  7666 15369 11315,1716265937.6175158024
11 19 20 28,9098  7656 14281 11331,1716265937.6603670120
10 11 19 20 21 27 28 29,12970  9067  7246 13523 11884 12849 11629 12010,1716265937.7034919262
10 11 19 20 21 27 28 29,12517  9034  6481 13084 11508 12566 11403 11543,1716265937.7465901375
10 11 19 20 21 27 28 29,12641  9011  5739 12638 11135 12457 11450 11003,1716265937.7894024849
10 11 18 19 20 21 27 28 29,10442  5583 11972  5203 11703 11030 12967 11034 10958,1716265937.8323986530
10 11 18 19 20 21 27 28 29,8345  5108 11412  4692 11291 10853 12844 10762 10579,1716265937.8755202293
10 11 18 19 20 21 26 27 28 29,8303  5105 11046  4691 11162 10800 13354 12917 10707 10622,1716265937.9185371399
10 11 18 19 20 21 26 27 28 29,8129  4512 10565  4461 10881 10611  9027 12962 10444 10448,1716265937.9615414143
10 11 18 19 20 21 26 27 28 29 44,7906  4066  9040  4245 10633 10480  8604 12097 10472 10225 12997,1716265938.0044236183
10 11 18 19 20 21 26 27 28 29 35,8520  3605  8734  4457  9736  9946  8817  7540  9572  9882 14015,1716265940.3262984753
10 11 18 19 20 21 27 28 29 35,9272  3736  8779  4410 10066  9956  8598 10436  9999 15491,1716265940.3692560196
10 11 18 19 20 21 27 28 29,8748  4136 10721  4488 10116 10218  8540 10485 10268,1716265940.4121463299
10 11 18 19 20 21 27 28 29,9730  4496 10960  5417 11219 10674  8907 10751 10587,1716265940.4552650452
10 11 19 20 27 28 29,12116  5227  6250 12043 11782 11064 10938,1716265940.4981603622
10 11 19 20 28 29,13823  6875  7431 12810 11226 11289,1716265940.5412037373
10 11 19 20 28,15744  8963  7404 13100 10792,1716265940.5842139721
11 19 20 28,8847  7790 13727 10851,1716265940.6272251606
11 20 28,9027 15282 11621,1716265940.6702470779
11,8945,1716265940.7130882740
11,9245,1716265940.7560672760
11,9344,1716265940.7992208004
11,9279,1716265940.8422055244
11,9870,1716265940.8971171379
