TAX,ADC,TS
28,12039,1716264840.1793341637
11 28,11216 11446,1716264840.2222836018
11 28,10402 11383,1716264840.2653465271
11 28,9859 11254,1716264840.3083353043
11 28,9747 11192,1716264840.3513224125
11 28,9488 10967,1716264840.3943593502
11 20 28,9415 16355 11021,1716264840.4373083115
11 20 28,9311 15852 10868,1716264840.4803204536
11 20 28,9234 15784 10838,1716264840.5234305859
11 20 28,9185 15816 10806,1716264840.5663373470
11 20 28,9150 15870 10731,1716264840.6093912125
11 20 28 42,9117 14887 10677 13689,1716264840.6523146629
11 20 28 42,9272 14145 10789 12792,1716264840.6953673363
11 19 20 27 28 42 45,9801 10498 13803 12794 11221 12719 14251,1716264840.7384166718
11 19 20 27 28 42 45,9671 10234 13711 12799 11148 12615 14081,1716264840.7813465595
11 19 20 27 28 42 45,9629 10166 13319 12645 11102 12541 13845,1716264840.8243701458
11 19 20 27 28 42 45,9486 10045 13037 12522 10934 12544 13853,1716264840.8674006462
11 19 20 27 28 42 45,9344  9902 12852 12393 10916 12581 10424,1716264840.9103338718
11 19 20 27 28 42 45,9346  9978 12419 12357 10919 12490  9807,1716264840.9533674717
11 19 20 27 28 42 45,9211  9824 12172 12335 10814 12311  9570,1716264840.9964075089
11 19 20 27 28 42 44 45,9177  9771 11788 12337 10752 11693 14725  9560,1716264841.0393927097
11 19 20 27 28 42 44 45,9178  9779 11555 12331 10846 12030 14007  8668,1716264841.0823736191
11 19 20 27 28 29 42 44 45,9095  9847 11183 12334 10881 12984 12005 14114  8098,1716264841.1253430843
11 19 20 27 28 29 42 44 45,8979  9717 10900 12228 10891 11901 11959 13364  7935,1716264841.1684193611
11 19 20 27 28 29 42 44 45,8932  9617 10725 12336 10853 11637 11996 13211  7907,1716264841.2113835812
11 19 20 27 28 29 42 44 45 47,8919  9406 10700 12204 10869 11272 12113 13147  8003 14043,1716264841.2543716431
11 19 20 27 28 29 42 44 45 47,8933  7828 10575 12273 10854 11302 12135 13008  7230 12142,1716264841.2973513603
11 19 20 27 28 29 42 44 45 47,8897  7209 10575 12193 10878 11051 11988 12887  6904 11866,1716264841.3403291702
3 11 19 20 27 28 29 42 44 45 47,13055  8944  6816 10632 12291 10771 10901 11813 12852  6855 12031,1716264841.3833434582
3 11 19 20 27 28 29 42 44 45 47 53,13202  8892  6821 10254 12299 10818 10842 11463 12952  7037 11983 13323,1716264841.4263465405
3 11 19 20 27 28 29 42 44 45 47 53,13284  8860  6794 10292 12396 10694 10805 11627 12977  7114  9781 10954,1716264841.4693555832
11 19 20 21 27 28 29 42 44 45,8929  7759 12301 11699 15574 11143 11908 12333 12905  6517,1716264844.8234241009
11 19 20 21 27 28 42 44 45,9109  7623 13855 11260 15776 11031 12477 13517  6545,1716264844.8663375378
11 19 20 21 28 42 44 45,9236  7757 14259 11215 11057 13335 13323  6675,1716264844.9092941284
11 19 28 29 42 44 45,9320  7701 10916 12377 14123 14051  7363,1716264844.9522736073
11 19 28 42 44 45,9311  7701 10862 15563 14003  7441,1716264844.9953448772
11 19 28 45,9418  7924 10979  7652,1716264845.0383291245
11 19 28 29 45,9528  9886 11444 11665  7367,1716264845.0813131332
11 19 28 45,9805  9847 11539  7702,1716264845.1242969036
11 19 28 45,9619 12410 11318  9403,1716264845.1673057079
11 28 45,9739 11165  9433,1716264845.2102658749
11 28 45,15104 11170  9549,1716264845.2532551289
28 45,11135  9955,1716264845.2962851524
28,11287,1716264845.3392803669
28,11045,1716264845.3822493553
28,11266,1716264845.4252018929
28,11348,1716264845.4681377411
28,12386,1716264845.5112891197
