TAX,ADC,TS
11,12297,1716275672.0084898472
11,11768,1716275672.0513083935
11 42,11699 14728,1716275672.0943090916
11 26 42,12477 12670 13343,1716275672.1374530792
11 26 42,12349 12347 12918,1716275672.1804525852
11 26 42,11343 11974 12623,1716275672.2233088017
11 26 42,10830 11791 12399,1716275672.2664129734
11 26 42,10496 11647 12593,1716275672.3093509674
11 26 28 42,10119 11662 12207 11469,1716275672.3524429798
11 26 28 42 44,9978 11592 12031 10399 15748,1716275672.3954026699
11 26 28 34 42 44,9991 11856 12149 13357 10257 14563,1716275672.4384028912
11 26 28 34 42 44,9905 11647 12139 12917  9783 14041,1716275672.4814794064
11 26 28 34 42 44,9559 11341 11620 12622  9647 14115,1716275672.5244495869
3 11 26 28 34 42 44,10627  9533 11518 11595 12586  9754 14265,1716275672.5674097538
3 11 19 26 28 34 42 44,10024  9627 10968 11391 11618 12573  9763 13897,1716275672.6104083061
3 11 19 26 27 28 34 42 44,9749  9613 10827 11561 13136 11609  9890  9478 14341,1716275672.6533980370
3 11 19 26 27 28 34 42 44,9414  9600 10683 11450 12906 11465 12187  9286 13785,1716275672.6963701248
3 11 19 26 27 28 34 42 44,9096  9494 10639 11252 12829 11413  9567  9235 13855,1716275672.7394034863
3 11 19 26 27 28 34 42 44,8041  9503 10481 11119 12864 11270  9419  9012 13729,1716275672.7824184895
3 11 19 26 27 28 34 42 44,6113  9509 10383 10975 12679 11204  9346  8932 13499,1716275672.8254103661
3 11 19 26 27 28 34 42 44,5836  9427 10304 10857 12721 11085  9233  8871 13349,1716275672.8683559895
3 11 19 26 27 28 34 42 44,5749  9354 10210 10889 12545 11016  9154  8919 13257,1716275672.9114155769
3 11 18 19 26 27 28 34 42 44,5723  9332 11335 10234 10776 12618 11071  9159  8890 13123,1716275672.9544672966
3 11 18 19 26 27 28 34 42 44,5652  9337 11226 10228 10657 12667 11083  9189  8684 12931,1716275672.9974246025
3 11 18 19 26 27 28 34 42 44,5603  9304 11200 10159 10527 12559 11163  9027  8561 12994,1716275673.0404102802
3 11 18 19 26 27 28 34 42 44,5098  9189 10961 10024  9427 12523 11208  9007  8335 12843,1716275673.0833621025
3 11 18 19 26 27 28 34 42 44 50,4699  9169 10894  9945  8807 12489 11135  8929  8620 12733 10395,1716275673.1264297962
3 11 18 19 26 27 28 34 42 44 50,4596  9177  8236  7793  8686 12645 11079  8991  8514 12829 10291,1716275673.1694047451
1  3 11 18 19 26 27 28 34 42 44 50,16283  4457  9199  8148  6938  8621 12740 11030  9079  8299 12795 10003,1716275673.2124638557
3 10 11 18 19 26 27 28 34 42 44,4469 13251  8961  8801  6190  8944  9211 10684 11952  8144 12773,1716275675.6633076668
1  3 11 18 19 26 27 28 34 42 44,16150  4499  8927  8945  6380 10769  9295 10747 11933  8200 12822,1716275675.7062430382
3 11 18 19 26 27 28 34 42 44,5491  8973  9097  7893 10673  9359 10922 12033  8203 12946,1716275675.7492399216
3 11 18 19 26 27 28 34 42,5511  9066  9065  8903 10760  9355 11037 11815  8254,1716275675.7922830582
3 11 18 19 26 27 28 34 42,5611  9083  9187  9158 10807  9374 11272 11866  8299,1716275675.8352878094
3 11 18 19 26 27 28 34 42,7611  9055 13668  9777 10836  9372 11424 12053  8493,1716275675.8782703876
3 11 19 26 27 28 34 42,8545  9098  9813 10909  9259 11353 12104  8659,1716275675.9212241173
3 11 19 26 27 28 34 42,8749  9242 10059 11209  9423 11503 12119  8635,1716275675.9642851353
3 11 19 26 27 28 34 42,8854  9341 10246 11190  9636 11843 12665  8578,1716275676.0072453022
3 11 19 26 27 42,9039  9413 10230 11229  9336  8754,1716275676.0501101017
3 11 19 26 27 42,9299  9417 10472 11327  9536  8806,1716275676.0932309628
11 19 26 27 42,9234 10315 11326 11860  9032,1716275676.1362190247
11 19 26 27 42,9532 10437 11369 11939 10932,1716275676.1792533398
11 19 26 27 42,9643 13069 11727 12021 12480,1716275676.2222082615
11 26 27 42,9492 11931 11856 13137,1716275676.2652382851
11 26 27 42,9734 12499 11933 13799,1716275676.3082106113
11 27,9569 11837,1716275676.3511967659
11 27,9490 11803,1716275676.3942074776
11 27,9961 11855,1716275676.4371960163
11 27,10130 11948,1716275676.4801831245
11 27,10687 12239,1716275676.5234067440
11 27,10787 12242,1716275676.5662915707
11,14477,1716275676.6091680527
