TAX,ADC,TS
11,12374,1716260671.4137246609
11,11726,1716260671.4565806389
11,9846,1716260671.4997150898
11,9411,1716260671.5427560806
11 28,9467 12408,1716260671.5857212543
11 28,9327 11896,1716260671.6287486553
11 28,8744 11198,1716260671.6717391014
11 28,8668 11021,1716260671.7147147655
11 28,8512 10860,1716260671.7576124668
2 11 28,14312  8506 10698,1716260671.8007061481
2 11 19 28,12585  8695  9774 10994,1716260671.8436875343
2 11 19 28,12178  8653  9491 10952,1716260671.8866729736
2  3 10 11 19 27 28 29,14399 15718 15254  8689  9805 13318 11271 11808,1716260671.9297513962
2  3 10 11 19 20 27 28 29,13961 14696 15250  8692  9768 14276 12781 11303 11462,1716260671.9728155136
2  3 10 11 19 20 21 27 28 29,12486  7741 12978  8773  9241 13718 11403 12389 11391 11412,1716260672.0156424046
2  3 10 11 19 20 21 27 28 29,12621  7413 12629  8705  7796 13234 11256 12370 11490 11147,1716260672.0587410927
2  3 10 11 18 19 20 21 27 28 29,12514  5300 11120  8744 11018  5766 12744 11002 12555 11351 10749,1716260672.1015470028
2  3 10 11 18 19 20 21 26 27 28 29,11652  5107 10826  8715 10707  5034 12134 10741 13260 12847 11095 10597,1716260672.1447410583
2  3 10 11 18 19 20 21 26 27 28 29,11342  4960  9745  8703 10353  4776 11632 10563 12755 12838 10809 10462,1716260672.1876723766
2  3 10 11 18 19 20 21 26 27 28 29,11231  4925  9153  8617 10265  4443 11258 10457  9088 12810 10555 10300,1716260672.2306785583
2  3 10 11 18 19 20 21 26 27 28 29,11091  4931  8955  8582  9060  4283 11070 10201  8744 12648 10602 10322,1716260672.2736446857
2  3 10 11 18 19 20 21 26 27 28 29,10969  4036  7281  7115  6983  4048 10820 10156  8338 12569 10645 10207,1716260672.3167474270
1  2  3 10 11 18 19 20 21 27 28 29,15935 10361  4880  7243  8400 10061  4009 10816  9948 11839 10397  9980,1716260674.5526757240
2  3 10 11 18 19 20 21 27 28 29,10330  5059  8553  8410 10377  4341 11083 10306 11972 10698 10512,1716260674.5956668854
1  2  3 10 11 18 19 20 21 27 28 29,15922 10685  7143  9004  8468 10660  4680 11917 10501 12456 10946 10668,1716260674.6386609077
2  3 10 11 19 20 21 27 28 29,10841 14185 10515  8438  5917 12557 10733 11847 11167 11488,1716260674.6815052032
2 10 11 19 20 21 27 28,11390 10235  8403  8770 13448 10616 12265 10786,1716260674.7246050835
2 10 11 19 20 21 28,10407 10591  8442  9472 13986 10737 11276,1716260674.7676234245
2 10 11 19 28,12123 12760  8474  9770 11207,1716260674.8106079102
2 11 28,12045  8399 11228,1716260674.8535718918
2 11,12578  8331,1716260674.8966677189
2 11,14523  8526,1716260674.9396238327
11,8625,1716260674.9827015400
11,8975,1716260675.0255839825
11,10246,1716260675.0686538219
11,14460,1716260675.1115145683
