TAX,ADC,TS
19 28,9951 12041,1716262797.5322058201
19 28,9837 11846,1716262797.5753691196
11 19 28,11296 10249 12019,1716262797.6183621883
11 19 28,10036  9869 11566,1716262797.6613929272
11 19 27 28,9189  9767 12906 11214,1716262797.7043762207
11 19 27 28 29,9294  9880 12796 11363 11637,1716262797.7473356724
11 19 21 27 28 29,9173  9280 11597 12695 11350 11357,1716262797.7903585434
11 19 21 27 28 29 44,9218  8471 11229 12567 11312 11186 15621,1716262797.8333342075
10 11 19 20 21 26 27 28 29 44 45,11846  9343  7011 16052 11033 11473 12873 11356 10966 13901 12866,1716262797.8763184547
10 11 19 20 21 26 27 28 29 44 45,10160  9169  6214 15422 11057  9329 13147 11291 10907 13180 12634,1716262797.9193785191
10 11 19 20 21 26 27 28 29 44 45,9357  9008  6008 14970 10900  9095 13046 11170 10716 12835 12379,1716262797.9623315334
10 11 19 20 21 26 27 28 29 44 45,9000  8924  5588 14964 10668  8940 13354 11069 10634 12600  8659,1716262798.0053849220
10 11 19 20 21 26 27 28 29 44 45,8586  8858  5124 14814 10572  8761 12423 11020 10538 12767  7348,1716262798.0482604504
10 11 19 20 21 26 27 28 29 44 45,8481  8817  4898 14554 10466  8605 12279 10920 10509 12649  7064,1716262798.0914146900
10 11 19 20 21 26 27 28 29 42 44 45,7997  8742  4583 14346 10217  8402 11978 10902  8422 12436 10804  6763,1716262798.1342601776
10 11 19 20 21 26 27 28 29,6929  7234  4244 12071 10085  8506 11276 10331  8368,1716262800.5423119068
10 11 19 20 21 26 27 28 29,7428  8698  4539 13565 10205  8727 11407 10719  8362,1716262800.5853559971
10 11 19 20 21 26 27 28 29,7488  8666  4608 14296 10334 12778 11868 10731 10423,1716262800.6283450127
10 11 19 20 21 27 28 29,8526  8710  4919 14917 10695 11728 10841 10757,1716262800.6713366508
10 11 19 20 21 27 28 29,9072  8816  5824 15374 10924 11839 11021 11198,1716262800.7143232822
10 11 19 21 27 28 29,10337  8957  6602 10992 12451 11403 11660,1716262800.7573142052
10 11 19 21 27 28 29,11476  9064  9767 11496 12856 11739 14537,1716262800.8001937866
11 19 27 28,9114  9723 14040 11663,1716262800.8433537483
11 19 28,9711 10035 12066,1716262800.8863205910
11 19,9712 9967,1716262800.9293162823
