TAX,ADC,TS
11 28,9744 11508,1716267149.1777942181
11 19 28,9734 10623 11415,1716267149.2207584381
11 19 20 28,9438 10028 14191 11167,1716267149.2636852264
11 19 20 28 44,9249  9922 13809 10970 13598,1716267149.3066952229
11 19 20 21 28 44,9188  9756 13504 11480 11158 13296,1716267149.3498272896
10 11 19 20 21 26 27 28 29 36 44,14101  9402  9282 13359 11348 11612 13999 11578 12269 14005 13183,1716267149.3928122520
10 11 19 20 21 26 27 28 29 36 44,13726  9127  7709 13285 11094 11282 12892 11422 11760 13855 12998,1716267149.4357547760
10 11 19 20 21 26 27 28 29 36 44 45,12210  9035  6498 13140 10886 11175 12622 11205 11424 13689 12819 12513,1716267149.4788029194
10 11 19 20 21 26 27 28 29 36 44 45,11872  8938  5915 12665 10825 10904 12517 11351 11334 13681 12351  9813,1716267149.5218744278
10 11 18 19 20 21 26 27 28 29 36 44,7476  7836  8494  4212  8318  9842  8534  9066 10459  8303  6994 12048,1716267151.7577049732
10 11 18 19 20 21 26 27 28 29 36 44,8095  8008  9883  4357  8606  9895  8746 10200 10521 10508 10278 12397,1716267151.8007690907
10 11 18 19 20 21 26 27 28 29 36 44,8510  8671 11000  4553  8757 10125  8865 12953 10559 10563 13788 14005,1716267151.8438558578
10 11 18 19 20 21 26 27 28 29 36,9508  9036 11705  5050  9135 10573 11113 13111 10826 11355 14011,1716267151.8867766857
10 11 19 20 21 27 28 29 36,10569  8789  5499 11801 10834 12753 10859 11341 13933,1716267151.9297566414
10 11 19 20 21 27 28 29 36,12960  8843  7059 12091 10820 12611 10916 16060 14205,1716267151.9727566242
10 11 19 20 21 28,13592  9074  9208 12649 11265 11139,1716267152.0157663822
11 19 20 28,9004  9657 12638 11096,1716267152.0587768555
11 19 20 28,9398  9991 13230 11602,1716267152.1017684937
11 19 20 28,9708 10354 14856 11882,1716267152.1447565556
28,11405,1716267152.1877555847
28 44,11532 14477,1716267152.2307181358
44,12999,1716267152.2737205029
44,13069,1716267152.3166809082
44,12578,1716267152.3598597050
