TAX,ADC,TS
28,12061,1716262824.5218126774
28,11745,1716262824.5648729801
28,11881,1716262824.6078696251
28,11664,1716262824.6509008408
28,11394,1716262824.6938679218
11 28,13471 11671,1716262824.7368733883
11 28,9919 11475,1716262824.7800166607
11 19 28,10041 10717 11884,1716262824.8228833675
11 19 28,9719 10235 11620,1716262824.8657927513
11 19 27 28,9747 10359 13149 11684,1716262824.9088575840
11 19 20 27 28,9827 10373 15708 12956 11727,1716262824.9518849850
11 19 20 27 28 29,9500 10300 15229 12824 11830 11887,1716262824.9947204590
11 19 20 27 28 29,9084  9828 15048 12581 11525 11408,1716262825.0378088951
11 19 20 27 28 29,8959  7089 14744 12709 11339 11129,1716262825.0807363987
11 19 20 21 27 28 29 44,8831  6446 14163 11417 12353 11001 10883 16013,1716262825.1236879826
11 19 20 21 27 28 29 44,8831  6339 13763 10999 12391 11295 10795 14421,1716262825.1666855812
11 19 20 21 27 28 29 44,8794  6279 14255 10907 11519 11405 10952 13212,1716262825.2097005844
10 11 19 20 21 26 27 28 29 44,13018  8881  6001 13106 10829 10857 11676 11308 10773 12708,1716262825.2526464462
10 11 19 20 21 26 27 28 29 44 45,11478  8814  5844 12686 10587 10709 11672 11085 10650 12698 12269,1716262825.2956779003
10 11 18 19 20 21 26 27 28 29 35,9434  8518 10730  4575 10417 10144 10999  9695 10375 10083 14815,1716262827.7898178101
10 11 18 19 20 21 27 28 29 35,9277  8536 10789  4854 10858 10210  9739 10531 10268 14592,1716262827.8327789307
10 11 18 19 20 21 27 28 29 35,9850  8589 12394  5228 11181 10552 11025 10599 10331 15599,1716262827.8758625984
10 11 19 20 21 27 28 29 35,9951  8574  5686 11334 10623 11422 10692 10433 15894,1716262827.9188222885
10 11 19 20 21 27 28 29,12529  8659  6249 12288 10970 11912 10486 10655,1716262827.9618601799
11 19 20 27 28 29,8873  6565 13798 11818 11051 10809,1716262828.0047845840
11 19 20 27 28 29,8975  9415 15030 11906 11272 11148,1716262828.0476877689
11 19 20 27 28 29,9282  9898 15176 12249 11231 11464,1716262828.0908424854
11 19 28,9518 10069 11397,1716262828.1338117123
11 28,9288 11382,1716262828.1767854691
11 28,9380 11602,1716262828.2197675705
11 28,9626 11577,1716262828.2627677917
11,9363,1716262828.3057878017
