TAX,ADC,TS
28,11817,1716265450.9365885258
28,11367,1716265450.9796457291
28,11239,1716265451.0226547718
28,11133,1716265451.0657050610
11 19 28,10796 11918 11663,1716265451.1086189747
11 19 28,10393 10799 11609,1716265451.1516754627
11 19 28,10109 10429 11516,1716265451.1946136951
11 19 20 28,10024 10569 15966 11523,1716265451.2376582623
11 19 20 28,9834 10406 16094 11362,1716265451.2806346416
11 19 20 28,9620 10122 16004 11183,1716265451.3236300945
11 19 20 28,9493  9976 15208 11126,1716265451.3665359020
11 19 20 28,9385  9905 14261 11055,1716265451.4096927643
11 19 20 27 28,9427  9874 13856 13839 11114,1716265451.4526324272
11 19 20 27 28 29,9338  9353 13750 12935 11111 13929,1716265451.4956297874
10 11 19 20 27 28 29 44,15990  9063  7820 13586 12613 11110 11582 13397,1716265451.5385844707
10 11 19 20 27 28 29 44,13608  9007  7728 13055 12525 11208 11458 13080,1716265451.5816349983
10 11 19 20 27 28 29 44,13455  8994  7579 12703 12401 10993 11194 12877,1716265451.6246232986
10 11 19 20 26 27 28 29 44 45,13392  8976  7431 12515 12315 12374 11020 11201 12960 12266,1716265451.6676409245
10 11 19 20 26 27 28 29 44 45,13300  8960  6530 12349 11135 12477 10978 11016 12663 12180,1716265451.7107567787
10 11 18 19 20 21 26 27 28 29 44 45,12353  8968 11398  6060 12074 12176  9976 12265 10954 11106 12546  7238,1716265451.7536675930
10 11 18 19 20 21 26 27 28 29 44 45,12370  8945 10922  5742 11444 11436  9530 12300 10984 10886 12458  6985,1716265451.7966365814
10 11 18 19 20 21 23 26 27 28 29 44,7796  5464  6914  4135  9634 10175 13253  8222 11784  9318 10324 12814,1716265454.2045285702
10 11 18 19 20 21 23 26 27 28 29 44,8384  5988 10366  4303  9919 10344 14271  8554 12027 10223 10508 12817,1716265454.2475132942
10 11 18 19 20 21 26 27 28 29 44,8940  6463 10747  4569 10085 10714  9091 12258 10095 10470 13199,1716265454.2904212475
10 11 18 19 20 21 27 28 29,9619  8708 10912  5030 10767 10925 12426 10472 10957,1716265454.3335208893
10 11 19 20 21 27 28 29,10349  8650  5150 11149 11092 12379 10461 10891,1716265454.3763768673
10 11 19 20 27 28 29,12004  8781  6594 12061 12317 10687 11045,1716265454.4194657803
10 11 19 20 27 28,13168  8936  9397 12557 12525 10820,1716265454.4624695778
10 11 19 20 27 28,13533  9157  9948 13026 13089 11133,1716265454.5054445267
11 19 20 28,9204  9722 14620 11007,1716265454.5482265949
11 19 20 28,9394  9980 15102 11210,1716265454.5913972855
11 19 28,9748  9989 11535,1716265454.6343801022
11 19 28,10215 15417 11651,1716265454.6773500443
28,11438,1716265454.7201979160
28,11544,1716265454.7633240223
28,11524,1716265454.8063075542
