TAX,ADC,TS
28,11426,1716261228.8478896618
28,11514,1716261228.8906996250
28,11542,1716261228.9336388111
28,11974,1716261228.9767980576
28,11759,1716261229.0197887421
28,11813,1716261229.0627610683
28,11634,1716261229.1917841434
28,11368,1716261229.2347204685
28,11174,1716261229.2774910927
19 28,10119 11476,1716261229.3207974434
11 19 28,13008 10235 11532,1716261229.3637804985
10 11 19 28,9875 11075 10195 11418,1716261229.4067881107
10 11 19 27 28,8429 10427 10300 14231 11531,1716261229.4495379925
10 11 19 27 28,7462 10054 10458 12660 11183,1716261229.4927513599
10 11 19 27 28,6697  9682 10319 12691 11002,1716261229.5357611179
10 11 19 27 28,6184  9624  9004 12713 10916,1716261229.5787854195
10 11 19 27 28 36,5937  9555  7837 12830 11138 15336,1716261229.6217966080
10 11 19 27 28 36 44,5977  9548  6617 12695 10973 15993 15263,1716261229.6647713184
10 11 19 27 28 36 44,5805  9601  5846 12623 10982 12983 15218,1716261229.7078015804
10 11 19 27 28 36 44,5615  9417  5312 12903 10735 12133 13645,1716261229.7507972717
10 11 19 26 27 28 29 36 44,5733  9419  5167 15228 12895 10802  8747 11605 15411,1716261229.7936980724
10 11 19 26 27 28 29 36 44,5480  9375  4870 12699 13048 10768  8198 11197 13147,1716261229.8368117809
10 11 19 27 28 29 34 36 42 44,4951  9138  4567 12652 10630  8012 12346 10685 12550 12619,1716261229.8798041344
10 11 19 26 27 28 29 34 35 36 42 44,4775  9118  4475 12100 12296 10784  7815 13317 11226  9945 12073 10437,1716261229.9227843285
10 11 19 20 26 27 28 29 34 35 36 44,3975  9028  4349 12687 10665 12083 10045  6297 11553  7886  8805 13745,1716261232.1586775780
10 11 19 20 26 27 28 29 34 35 36,4181  9035  4570 12367 10908 12229 10029  6735 12037 13538 10157,1716261232.2015154362
10 11 19 26 27 28 29 34 35 36,4487  9164  5124 11558 12389 10172  7928 12749 13844 11317,1716261232.2446138859
10 11 19 26 27 28 29 34 36,4546  9237  5327 12351 12419 10203  9684 15643 14688,1716261232.2876627445
10 11 19 27 28 29 36,5022  9366  6829 12445 10291 16127 14197,1716261232.3306379318
10 11 19 27 28 29 36,5145  9372  9698 12621 10419 16119 14494,1716261232.3736460209
10 11 19 27 28 36,5331  9546  9799 12781 10531 13947,1716261232.4165692329
10 11 19 27 28 36,5677  9639  9963 13249 10572 15129,1716261232.4596283436
10 11 19 27 28 36,6699  9869 10252 13093 10869 15449,1716261232.5025286674
10 11 19 27 28 36,7481  9939 10238 13080 11129 15661,1716261232.5454657078
10 11 19 27 28,7481  9910 10275 13086 11123,1716261232.5885908604
10 11 19 28 36,7469  9715 10056 10933 16183,1716261232.6315884590
10 11 19 28,8258  9847 10525 11382,1716261232.6745877266
10 11 28,8207  9611 11218,1716261232.7174584866
10 11 28,9094  9717 11267,1716261232.7606101036
10 11 28,9317  9704 11322,1716261232.8036019802
10 11 28,9569  9779 11364,1716261232.8617835045
