TAX,ADC,TS
28,10852,1716265711.2491588593
28,10798,1716265711.2919969559
28,10759,1716265711.3351731300
28,10665,1716265711.3780934811
28,10639,1716265711.4211030006
11 28,9690 10904,1716265711.4641859531
11 19 28,9725 10073 10975,1716265711.5071606636
11 19 28,9653  9945 10996,1716265711.5502099991
11 19 20 27 28,9578 10116 16094 13915 11099,1716265711.5930659771
11 19 20 27 28,9462 10020 15831 12804 10963,1716265711.6360578537
11 19 20 27 28 44,9375  9966 15685 12567 11031 14238,1716265711.6791667938
11 19 20 27 28 29 44,9281  9773 14941 12564 11048 12070 13797,1716265711.7221548557
11 19 20 21 27 28 29 44,9183  9655 15091 13674 12320 10950 11501 13489,1716265711.7650825977
11 19 20 21 27 28 29 44,9098  9124 14720 11607 12204 10882 11338 13217,1716265711.8081064224
11 19 20 21 26 27 28 29 44,9229  7011 14469 11378 13210 12289 10811 11135 13001,1716265711.8511555195
11 19 20 21 26 27 28 29 44,9054  6641 14056 10933 10834 12090 10899 10815 12699,1716265711.8941626549
11 19 20 21 26 27 28 29 44,8940  6360 13815 10766 10658 11649 10725 10593 12593,1716265711.9370036125
11 19 20 21 26 27 28 29 44 45,8895  6056 13672 10625 10518 11657 10748 10514 12503 12539,1716265711.9800634384
10 11 19 20 21 26 27 28 29 44 45,13414  8971  5418 12276 10706 10598 11885 10684 10500 12607 12292,1716265712.0231442451
10 11 19 20 21 26 27 28 29 44 45,12514  7050  5001 11920 10560  9583 11731 10519 10395 12445 11949,1716265712.0661773682
10 11 19 20 21 26 27 28 29 35 44 45,11263  7020  4804 11227 10321  8884 11871 10608 10269 15873 12563 11889,1716265712.1091384888
10 11 18 19 20 21 26 27 28 29 35 44,8069  4831 10624  3945  9598  9734  8309  8968  8666  9773 14075 12275,1716265714.3879487514
10 11 18 19 20 21 26 27 28 29 35 44,8569  5814 10674  4031  9720  9768  8609  9140 10278 10124 14158 13019,1716265714.4310383797
10 11 19 20 21 26 27 28 29 35 44,9483  6886  4223 10067 10154 10839  9839 10354 10493 14217 13167,1716265714.4740388393
10 11 19 20 21 26 27 28 29 35,10605  7104  4379 10562 10503 11001 11644 10281 10652 14419,1716265714.5170285702
10 11 19 20 21 27 28 29,10928  8588  4673 10973 10599 11572 10301 10677,1716265714.5600240231
10 11 19 20 21 27 28 29,13176  8609  5335 12224 10713 11580 10231 10865,1716265714.6030099392
10 11 19 20 21 27 28 29,13319  8732  6275 12975 10921 11709 10476 11159,1716265714.6460137367
11 19 20 21 27 28,8742  8925 14204 10922 11839 10671,1716265714.6890349388
11 19 20 27 28,9020  9798 15556 12867 10807,1716265714.7319982052
11 19 28,9282  9769 10982,1716265714.7750284672
11 19 28,9381  9723 10905,1716265714.8179721832
11 19 28,9766 13854 11446,1716265714.8610079288
28,11005,1716265714.9039540291
28,11191,1716265714.9469785690
28,11273,1716265714.9899570942
28,11234,1716265715.0329866409
28,11346,1716265715.0759439468
