TAX,ADC,TS
28,11759,1716265338.7176542282
19 28,10590 12220,1716265338.7608242035
19 28,10409 11783,1716265338.8037164211
19 28 44,10292 11724 13839,1716265338.8467421532
19 28 29 44,10740 12146 13041 13667,1716265338.8897802830
19 28 29 44 45,10839 12171 12428 13540 13116,1716265338.9327325821
19 28 29 42 44 45,10764 12154 12408 16239 13239 12624,1716265338.9758157730
19 28 29 42 44 45,10565 11967 11898 15888 13262 12461,1716265339.0187852383
19 28 29 42 44 45,10548 11961 11832 14319 13312 12247,1716265339.0618028641
19 28 29 42 44 45,10547 11857 11614 13349 13279 12195,1716265339.1047255993
11 19 28 29 42 44 45,11515 10940 11963 11518 13080 13079 12128,1716265339.1477963924
11 19 28 29 42 44 45,11052 10660 11755 11355 12593 12911 11817,1716265339.1908318996
11 19 28 29 42 44 45,10595 10457 11662 11010 12425 12773 11654,1716265339.2338023186
11 19 28 29 42 44 45 53,10208 10289 11464 10925 12436 12943 11691 15865,1716265339.2766761780
11 19 27 28 29 42 44 45 53,10297 10493 14356 11563 11045 12339 12974 11776 14133,1716265339.3197782040
11 19 27 28 29 42 44 45 53,10329 10544 13549 11592 11096 12157 13121 11750 11987,1716265339.3627481461
11 19 27 28 29 42 44 45 53,10201 10394 13492 11519 11068 12370 12954  8868 11603,1716265339.4057886600
11 19 27 28 29 42 44 45 53,10118 10282 13129 11420 11078 12304 12990  8742 11429,1716265339.4486956596
11 19 27 28 29 42 44 45 53,10005 10176 12978 11355 10988 12217 12781  8622 11251,1716265339.4917771816
11 19 27 28 29 42 44 45 53,9723 10018 12773 11358 10834 11635 12993  8549  9524,1716265339.5347836018
11 19 27 28 29 42 44 45 53,9586  9781 12703 11229 10781 11438 12905  8504  9356,1716265339.5777957439
11 19 27 28 29 42 44 45 53,9548  9769 12674 11148 10762 11368 12834  8450  9302,1716265339.6204922199
11 19 27 28 29 42 44 45 53,9563  8206 12625 11077 10600 11175 12546  8239  9072,1716265339.6636805534
11 19 27 28 29 42 44 45 53,9474  7971 12534 11136 10480 11025 12447  8295  9006,1716265339.7067835331
11 19 27 28 29 42 44 45 53,9429  7863 12580 10966 10472 10953 10925  8137  8930,1716265339.7497828007
11 19 27 28 29 42 44 45 53,9397  7897 12370 11101 10427 10840 10551  8227  9029,1716265339.7926719189
11 19 26 27 28 29 42 44 45 53,9396  7998 12087 10321 11128 10498 10691 10396  8034  8838,1716265339.8357846737
11 19 26 27 28 29 42 44 45 53,9294  7971 11974  9649 10943 10460 10567  9815  8084  8825,1716265339.8788061142
11 19 20 21 26 27 28 29 42 44 45 53,9279  7829 15738 11853 11841  8618 11040 10627 10213  8603  8073  8771,1716265339.9217486382
11 19 20 21 26 27 28 29 42 44 45 53,9207  7804 15713 11272 11761  8439 11015 10480  9709  7921  7977  8711,1716265339.9646387100
11 19 20 21 26 27 28 29 42 44 45 53,8753  6303 12386 10387 11202  7594 10322 10061  8955  8409  7663  8814,1716265343.2757992744
11 19 20 21 26 27 28 29 42 44 45 53,8851  6542 12709 10554 11496  7702 10441 10410  9628 10178  7676  8825,1716265343.3188123703
11 19 20 21 27 28 29 42 44 45 53,8878  6675 13309 10661  7694 10532 10456  9159 12076  7703  8834,1716265343.3617651463
11 19 20 21 27 28 29 42 44 45 53,9007  7172 13482 10908  7809 10458 10518  9180 11994  7697  8890,1716265343.4046914577
11 19 20 21 27 28 29 42 44 45 53,9082  7475 13788 14911  7809 10678 10551  9559 11974  7682 10246,1716265343.4477410316
11 19 20 27 28 29 42 44 45 53,9016  9109 15698  7777 10597 10494 10326 12203  7770 10339,1716265343.4907875061
11 19 27 28 29 42 44 45 53,9053  9142  8544 10571 10551 10097 12459  7901 10615,1716265343.5337576866
11 19 27 28 29 42 44 45 53,9254  9521  8666 10904 10830 10561 12419  8050 11012,1716265343.5765805244
11 19 27 28 29 42 44 45,9435  9747  8926 11378 11038 11185 12325  7759,1716265343.6197483540
11 19 27 28 29 42 44 45,9507  9753  8869 11341 11206 11598 12436  7816,1716265343.6627509594
11 19 27 28 29 42 44 45,9708  9924  9071 11383 11428 11669 12475  8042,1716265343.7057347298
11 19 27 28 29 42 44 45,9905 10025  9234 11445 11567 12327 12547  8214,1716265343.7487173080
11 19 27 28 29 42 44 45,10305 10295  9569 11670 11687 12975 12715  8503,1716265343.7917175293
11 19 27 28 29 42 44 45,10486 10497  9748 11864 11999 13898 12918  8635,1716265343.8347232342
11 19 27 28 29 42 44 45,11757 10614  9971 12146 12184 14657 13225  9161,1716265343.8777549267
19 27 28 29 44 45,10456 11501 12438 12432 13430 11311,1716265343.9206905365
19 27 28 29 42 44,10507 11531 12512 12525 14483 13904,1716265343.9637136459
19 27 28 44,10348 11443 12106 13978,1716265344.0066952705
19 27 28,10310 11402 12129,1716265344.0496768951
19 27 28,10186 11301 12006,1716265344.0925843716
19 27 28,10323 11407 12106,1716265344.1356339455
19 27 28,10504 11813 12353,1716265344.1787049770
19 28,10042 12171,1716265344.2216737270
19,9628,1716265344.2647721767
19,9522,1716265344.3075535297
19,9538,1716265344.3507432938
19,9613,1716265344.3937475681
19,9712,1716265344.4367241859
19,9720,1716265344.4796037674
19,9741,1716265344.5227043629
19,9825,1716265344.5729918480
