TAX,ADC,TS
44,14879,1716263565.7829680443
44,14115,1716263565.8259947300
28 44,11839 13726,1716263565.8690056801
28 44,11857 13921,1716263565.9119155407
28 42 44,11611 13536 14173,1716263565.9550232887
28 42 44,11554 12597 13269,1716263565.9979925156
28 42 44,11419 12055 13702,1716263566.0409939289
28 42 44,11390 12414 13567,1716263566.0840017796
11 28 42 44,11576 11354 12551 13204,1716263566.1269989014
11 28 42 44,10146 11295 12400 13159,1716263566.1699583530
11 28 42 44,9978 11249 11591 13174,1716263566.2129919529
11 19 28 42 44,10014 10813 11313 11329 13169,1716263566.2560186386
11 19 28 29 42 44 45,9975 10468 11462 12610 11478 13362 12143,1716263566.2989683151
11 19 28 29 42 44 45,9940 10443 11484 12533 11700 13399 10672,1716263566.3419880867
11 19 26 28 29 42 44 45,10145 10465 12754 11527 12200 12095 13355  8920,1716263566.3850057125
11 19 26 28 29 42 44 45,10115 10381 12562 11415 11920 11809 13237  7956,1716263566.4279725552
11 19 20 21 26 28 29 42 44 45,10114 10435 16090 12645 12540 11450 11849 11156 13191  7610,1716263566.4708573818
11 19 20 21 26 28 29 42 44 45,9882 10388 15673 12195 12421 11378 11740 11319 13297  7540,1716263566.5139446259
11 19 20 21 26 27 28 29 42 44 45,9826 10390 15666 11887 12281 13630 11510 11548 11256 12865  7325,1716263566.5569622517
11 18 19 20 21 26 27 28 29 42 44 45,9710 14391 10276 15684 11648 12114 13268 11399 11450 10907 12760  7285,1716263566.5999426842
11 18 19 20 21 26 27 28 29 42 44 45,9728 12015  8813 15674 11290 12069 13082 11352 11462 10915 12560  7035,1716263566.6429536343
11 18 19 20 21 26 27 28 29 42 44 45,8923 10792  5455 14516 10100 11769 12261 10804 10522 10311 12953  6795,1716263569.5670137405
11 18 19 20 21 26 27 28 29 42 44 45,9028 10871  5963 14973 10363 12170 12439 10679 10690 12391 13247  6871,1716263569.6099209785
11 19 20 21 26 27 28 29 42 44 45,9072  6543 15198 10611 15306 12587 10725 10607 11521 13049  7131,1716263569.6529934406
11 19 20 21 27 28 29 42 44 45,9366  8235 15438 11056 13141 11176 10879 11626 13344  8497,1716263569.6960182190
11 19 21 27 28 29 42 44 45,9428 10192 11211 13050 11402 11460 11635 13091  8794,1716263569.7390151024
11 19 21 28 29 42 45,9643 10219 11516 11699 11554 12873 11203,1716263569.7820034027
11 19 28 42,10119 10603 11984 13620,1716263569.8249676228
11 28 42,9874 11564 15253,1716263569.8679382801
11 28 42,9641 11149 14516,1716263569.9109768867
11 28,10014 11126,1716263569.9540019035
28,10943,1716263569.9969470501
28,10992,1716263570.0399508476
11 28,11142 11195,1716263570.0829639435
11 28,10544 11236,1716263570.1259646416
28,11099,1716263570.1689226627
28,11100,1716263570.2119324207
28,11034,1716263570.2549405098
28,11173,1716263570.2981791496
28,11067,1716263570.3409149647
28,10942,1716263570.3839194775
42,12669,1716263570.5130281448
42,12031,1716263570.5559899807
42,12031,1716263570.5989332199
42,11993,1716263570.6419656277
42,11974,1716263570.6849319935
42,12036,1716263570.7279789448
42,11842,1716263570.7709445953
42,11503,1716263570.8140525818
