TAX,ADC,TS
11,12928,1716261442.6149151325
11,9890,1716261442.6580119133
11 28,9550 12072,1716261442.7010226250
11 28,9101 11599,1716261442.7439467907
11 19 28,9135 10176 11505,1716261442.7870316505
11 19 20 28,9233  9933 16025 11475,1716261442.8298645020
11 19 20 28,8990  9764 13804 11240,1716261442.8730087280
11 19 20 28,8874  9667 13476 11171,1716261442.9160315990
11 19 20 28,8801  9533 12770 11007,1716261442.9589951038
11 19 20 28,8765  7485 12517 11174,1716261443.0019347668
11 19 20 21 27 28 29,8865  7590 12576 12028 12625 11276 12373,1716261443.0450468063
10 11 18 19 20 21 26 27 28 29,15616  8895 12664  7687 12400 11240  9259 12842 11314 11524,1716261443.0881776810
10 11 18 19 20 21 26 27 28 29,14426  8872 11197  6773 12239 10983  9067 12693 11327 11270,1716261443.1310684681
10 11 18 19 20 21 26 27 28 29,13060  8777 10597  6313 11820 10821  8633 12412 11057 10881,1716261443.1741070747
10 11 18 19 20 21 26 27 28 29 34 44,11270  8751 10390  5727 11240 10645  8522 12440 10786 10637 12285 13321,1716261443.2170710564
10 11 18 19 20 21 26 27 28 29 34 36,9024  8550  7021  4436  7794 10086  8249 10141  8178 10253 11767 13462,1716261445.5822703838
10 11 18 19 20 21 26 27 28 29 36,9222  8529  9962  4497  8096 10321  8256 12569  9567 10414 16357,1716261445.6252443790
10 11 18 19 20 21 26 27 28 29,9646  8549 10356  4799 10009 10393  8425 12506 10508 10631,1716261445.6683781147
10 11 18 19 20 21 26 27 28 29,10701  8662 10405  5026 10478 10746  9834 12555 10583 10934,1716261445.7113175392
10 11 18 19 20 21 26 27 28 29,11406  8655 10523  5183 10585 10688 13688 12574 10722 11089,1716261445.7542507648
10 11 18 19 20 21 27 28 29,14092  8728 10687  6115 11174 11005 12493 10772 11535,1716261445.7972576618
11 19 20 21 27 28,8534  7382 11835 10907 12629 10765,1716261445.8404169083
11 19 20 28,8550  8862 12367 10729,1716261445.8834950924
11 19 20 28,8711  9520 13455 10922,1716261445.9265222549
11 19 28,8733  9591 11247,1716261445.9694333076
11 28,8719 11233,1716261446.0122928619
11 28,9123 11141,1716261446.0555276871
11 28,10069 11452,1716261446.0984938145
28,13286,1716261446.1414718628
