TAX,ADC,TS
11,13520,1716260653.7179732323
11,9959,1716260653.7609078884
11,9170,1716260653.8038988113
11,9079,1716260653.8469219208
11,8567,1716260653.8899409771
2 11 19,13428  8937 10025,1716260653.9329197407
2 11 19,12250  8681  9461,1716260653.9758791924
2 11 19,11921  8646  9453,1716260654.0189309120
2 11 19 28,11475  8530  9426 11686,1716260654.0618641376
2 11 19 28,11633  8573  6735 11237,1716260654.1049625874
2  3 10 11 18 19 20 28,12054  9079 13478  8333 12217  6159 15315 11274,1716260654.1478886604
2  3 10 11 18 19 20 28,11767  7425 10962  8840 11009  5550 13368 11106,1716260654.1909558773
1  2  3 10 11 18 19 20 28 29,15923 12175  5431 10127  6730  8420  5249 12964 11490 12461,1716260654.2339420319
1  2  3 10 11 18 19 20 21 28 29,15956 12122  5406  9367  6664  8182  5120 12650 11541 11388 11642,1716260654.2769937515
1  2  3 10 11 18 19 20 21 27 28 29,15552 11198  5067  8936  6399  5786  4949 12030 11017 12807 11369 10751,1716260654.3199963570
1  2  3 10 11 18 19 20 21 27 28 29,12704 10649  4766  6526  3599  4794  3725 10017  9913  9946 10405 10184,1716260656.5988371372
1  2  3 10 11 18 19 20 21 27 28 29,13249 10782  4855  6479  3684  4900  3875 10023 10267 11977 10359 10223,1716260656.6417565346
1  2  3 10 11 18 19 20 21 27 28 29,13988 10884  4902  6856  3846  5011  4047 10534 10413 12250 10691 10685,1716260656.6848781109
1  2  3 10 11 18 19 20 21 27 28 29,14706 11071  4976  7168  4056  5522  4279 10927 10567 12700 10889 10926,1716260656.7277376652
1  2  3 10 11 18 19 20 21 27 28 29,14610 11062  5351  7499  4999  6862  4827 11506 11028 12767 11500 11602,1716260656.7707245350
1  2  3 10 11 18 19 20 28,15827 11109  7422  8008  6167  7765  4746 11746 10939,1716260656.8137114048
1  2  3 10 11 18 19 20 28,14773 11309  8719  8007  6534 14192  4905 12143 11220,1716260656.8569037914
2 10 11 19 20 28,11125  8178  8360  5700 14085 11943,1716260656.8996832371
2 10 11 19,11192  9978  7614  5595,1716260656.9427576065
2 10 11 19,11726 12970  8604  7386,1716260656.9856734276
11 19,8538 9029,1716260657.0287415981
11,8222,1716260657.0717241764
11,8397,1716260657.1147079468
11,8971,1716260657.1576445103
11,10709,1716260657.2007191181
11,12019,1716260657.2436437607
