TAX,ADC,TS
11,10145,1716450941.1794753075
11,10004,1716450941.2224471569
11,9789,1716450941.2654323578
11 19 27,10761 11150 12112,1716450941.3083820343
11 19 27,10447 10886 11860,1716450941.3514320850
11 19 27 42,9934 10362 11347 15771,1716450941.3944561481
11 19 27 42,9718 10232 11333 12961,1716450941.4374363422
11 19 27 28 42,9878 10449 10783 11839  9439,1716450941.4803097248
11 19 27 28 42,9783 10391  9429 11777  9567,1716450941.5234143734
11 19 27 28 42 44,9533 10202  9284 11490  9502 14075,1716450941.5664656162
11 19 27 28 42 44,8974  9996  9116 11383  9448 13150,1716450941.6093313694
3 11 19 27 28 42 44,10061  8996 10011  9181 11471  9204 13309,1716450941.6525132656
3 11 19 21 26 27 28 34 42 44,9948  9025 10113 12628 12396  9301 11485 13403  9145 13213,1716450941.6954729557
3 11 19 21 26 27 28 34 42 44,9700  9431 10055 11662 11798  9343 11533 12761  9086 13166,1716450941.7384934425
3 11 19 21 26 27 28 34 42 44,9482  9447 10090 11559 11740  9322 11535 12605  8972 13131,1716450941.7814979553
3 11 19 21 26 27 28 29 34 42 44,9191  9542  9038 11792 11522  9348 11776 12419 12578  8283 13061,1716450941.8243949413
3 11 19 21 26 27 28 29 34 42 44,8979  9493  9915 11730 11255  9458 11790 12200 12606  8756 13093,1716450941.8674204350
3 11 19 21 26 27 28 29 34 42 44,6307  9499  9583 11569 11134  9326 11699 12352 12413  8542 12783,1716450941.9105076790
3 11 19 20 21 26 27 28 29 34 42 44,6137  9574 10028 14891 11620 10874  9251 11850 12151 12385  7395 12617,1716450941.9535284042
3 11 19 20 21 26 27 28 29 34 42 44,6005  9399  8745 15713 11553 10742  9092 11700 12045 12110  7420 12719,1716450941.9962687492
3 11 18 19 20 27 28 29 34 36 42 44,6008  9128 11349  8655 13379  8993 10809 11628 12927 12913  5892 12055,1716450944.8773972988
3 11 18 19 20 27 28 29 34 42 44,6064  9051 11388 10266 13563  8809 10693 11539 16017  6011 12176,1716450944.9203658104
3 11 18 19 20 27 28 29 42 44,6194  9096 11360 11305 13612  8962 10679 11763  6220 12095,1716450944.9634394646
3 11 18 19 20 27 28 42 44,6316  9195 11507 11645 14405  8938 10673  6348 12155,1716450945.0064079762
3 11 19 20 27 28 42 44,6437  9158 13423 14608  8915 10948  6255 12267,1716450945.0493204594
11 19 20 27 28 42 44,9072 15616 15429  9817 10915  6385 12262,1716450945.0921981335
11 19 20 27 28 42 44,9092 15015 16014 11038 10931  6950 12481,1716450945.1353366375
11 27 28 42 44,9069 10911 10832  7617 12695,1716450945.1782581806
11 27 28 42,9062 11038 10885  9051,1716450945.2212305069
11 27 28 42,9595 11280 11288 10280,1716450945.2640573978
11 27 28,9682 11424 11683,1716450945.3073930740
11 27 28,9923 11572 11768,1716450945.3504073620
11 27,9751 11436,1716450945.3933665752
11 27,10556 11947,1716450945.4363667965
11,11218,1716450945.4793028831
