TAX,ADC,TS
11 28,10843 12395,1716446945.5922989845
11 28,10742 12232,1716446945.6354942322
11 28,10954 12445,1716446945.6784970760
11 28,10766 12220,1716446945.7214875221
11 28,10249 11751,1716446945.7643702030
11 28,9837 11664,1716446945.8074340820
11 28 29,9796 11560 12780,1716446945.8505198956
11 19 28 29,9751 13042 11535 11997,1716446945.8935155869
3 11 19 28 29,15647  9653  8880 11351 11810,1716446945.9363358021
3 11 19 21 28 29,11423  9758  7839 12566 11449 12058,1716446945.9796733856
2  3 11 19 21 28 29 36,13939 10160  9708  7284 12143 11719 12149 15895,1716446946.0226702690
2  3 11 19 20 21 28 29 36,12889  7443  9666  6544 15890 11924 11563 11807 15503,1716446946.0655336380
2  3 11 19 20 21 28 29 36 44,12669  5438  9495  5492 16053 11558 11330 11498 15739 13856,1716446946.1084122658
2  3 11 19 20 21 28 29 36 44,11907  5490  9335  5355 14723 11362 11327 11523 15797 13365,1716446946.1516380310
2  3 11 19 20 21 28 29 36 44,11381  5130  9358  5200 14508 11219 11476 11386 15876  9507,1716446946.1945881844
2  3 10 11 19 20 21 27 28 29 36 42,12998  4781 11540  9223  5224 14317 10816 10971 10649 11212 15583 12958,1716446948.0866103172
2  3 11 19 20 21 27 28 29,14654  8008  9303  6197 16130 11210 14699 10934 11732,1716446948.1295969486
3 11 19 21 27 28 29,8715  9484  6778 11369 14819 10999 11753,1716446948.1725053787
3 11 19 21 27 28 29,9747  9531  7857 11650 14975 11162 11945,1716446948.2156403065
11 19 21 28 29,9553  8435 11791 11209 12021,1716446948.2585961819
11 19 21 28,10058 11583 11879 11331,1716446948.3016352654
11 21 28,9976 11892 11269,1716446948.3445684910
11 21 28,10465 12761 11714,1716446948.3875498772
11 21 28,10800 13309 11934,1716446948.4306554794
