TAX,ADC,TS
11,14255,1716449266.2319529057
11,14237,1716449266.2748680115
11,13866,1716449266.3608796597
11,13315,1716449266.4039037228
11,13178,1716449266.4468550682
11,11823,1716449266.4898831844
11,10945,1716449266.5327403545
11,11071,1716449266.5759429932
11,9765,1716449266.6188855171
11,9111,1716449266.6618816853
3 11 19,9938  9679 10368,1716449266.7048511505
3 11 19,9477  9558 10116,1716449266.7478218079
3 11 19 27,9050  9455 10034 14510,1716449266.7908399105
3 11 19 27,8903  9436  9065 12978,1716449266.8338518143
3 11 19 26 27,8982  9462  8494 11651 12978,1716449266.8768284321
3 11 18 19 26 27,8851  9540 11844  7724 11302 12946,1716449266.9198703766
3 11 18 19 26 27,8769  9466 11432  6786 10975 12859,1716449266.9628403187
2  3 11 18 19 26 27,16379  6032  9424 11254  6489 10803 12643,1716449267.0058181286
2  3 11 18 19 26 27 28,16329  5960  9390  9612  6369 10950 12813 14699,1716449267.0488414764
2  3 11 18 19 20 26 27 28 34 42,16295  4863  9300  9360  5698 16048 10849 13114 12009 13921 13973,1716449267.0918536186
2  3 11 18 19 26 27 28 34 42,16196  4705  9204  6989  5281  9122 13102 11727 12659 13391,1716449267.1348707676
2  3 11 18 19 20 26 27 28 34 42,16166  4643  9296  6848  5228 15055  9019 12930 11833 12328 12972,1716449267.1778492928
2  3 10 11 18 19 20 26 27 28 34 42,16044  4599 13548  8814  6808  4990 14730  8837  9615 11411 12101 10055,1716449267.2208783627
2  3 10 11 18 19 20 26 27 28 34 42,16008  4591 12894  7043  6047  4812 14296  8679  9355 11323 11857  9408,1716449267.2638757229
2  3 10 11 18 19 20 26 27 28 34,15434  4210  7358  5501  4303  4141 13479  8132  7122 10964  8969,1716449268.8979523182
2  3 10 11 18 19 20 26 27 28 34,15343  4268  7662  6397  4676  4287 13797  8243  8575 11052  8861,1716449268.9409694672
2  3 10 11 18 19 20 26 27 28 34,15366  4411  8584  7121  5136  4539 13990  8564  8723 11764 11791,1716449268.9839310646
2  3 10 11 18 19 20 26 27 34,15494  4457 12164  9046  5810  4701 15463  8643  8944 12011,1716449269.0269687176
2  3 10 11 18 19 26 27,15486  4671 12656  9115  7789  4898 10646  9093,1716449269.0699801445
2  3 10 11 18 19 26 27,15292  5601 13091  9134  8981  4966 10644  9269,1716449269.1129136086
2  3 11 18 19 26 27,15478  8651  9227 10752  5786 10842  9615,1716449269.1559319496
2  3 11 18 19 26 27,15484  8731  9413 11146  6219 11038 11202,1716449269.1989920139
2  3 11 18 19 27,15769  9087  9379 11629  7059 12991,1716449269.2419381142
2  3 11 19 27,16078  9510  9455  9411 13061,1716449269.2849898338
11 27,9185 12591,1716449269.3279409409
11,9586,1716449269.3708567619
11,9755,1716449269.4139246941
11,10786,1716449269.4569358826
11,13377,1716449269.4998648167
