TAX,ADC,TS
11,13970,1716448577.2097628117
11,12653,1716448577.2527854443
11,12200,1716448577.2958970070
11,10693,1716448577.3389215469
11,10039,1716448577.3819153309
11,9546,1716448577.4248547554
3 11,10489  9555,1716448577.4679467678
3 11 19,10279  9775 10971,1716448577.5109412670
3 11 19,9612  9619 10364,1716448577.5539133549
3 11 19 26 27,6607  9630 14984 12867 12295,1716448577.5969607830
3 11 19 26 27,6210  9578 14815 12315  9871,1716448577.6399919987
3 11 19 26 27,5912  9465 11440 12179  9438,1716448577.6828966141
3 11 19 20 26 27,5755  9453  9179 15839 11963  9442,1716448577.7259340286
3 11 19 20 26 27 28,5253  9335  8019 14510 12026  9429 13622,1716448577.7689397335
3 11 19 20 26 27 28,4909  8477  7439 14196 12012  9453 12027,1716448577.8119590282
3 11 19 20 26 27 28,4659  7998  5718 14115 11611  9303 11642,1716448577.8549194336
3 10 11 18 19 20 26 27 28,4482 16133  7393 13380  5512 13787 11483  9249 11570,1716448577.8979372978
3 10 11 18 19 20 26 27 28 42,4400 15082  7257 13684  5219 13810 11299  9209 11378 14065,1716448577.9409525394
2  3 10 11 18 19 20 26 27 28 34 42,11815  4483 12742  6743 11535  4938 13458 11298  7705 11513 13137 11861,1716448577.9839620590
2  3 10 11 18 19 20 26 27 28 34 35,11219  3263  9879  4439  6633  3676  8490  8838  6447  8829 10400 14752,1716448579.4460444450
2  3 10 11 18 19 20 26 27 28 34,11520  3692 10526  4969  7386  3840 11686 11042  6521 10902 10382,1716448579.4890201092
2  3 10 11 18 19 20 26 27 28 34,11311  4025 10703  5307  8314  3983 11939 11199  7352 10954 10247,1716448579.5320065022
3 10 11 18 19 20 26 27 28 34,4158 12368  6833  8595  4150 12367 11381  7444 12208 13334,1716448579.5750174522
3 10 11 18 19 20 26 27 34,4253 16182  7233 11998  4593 15518 11863  7916 15008,1716448579.6180298328
3 11 18 19 26 27,4391  8176 11792  4568 11822  7972,1716448579.6609675884
3 11 18 19 26 27,4543  9205 13152  5113 12652  9205,1716448579.7039699554
3 11 19 26 27,5572  9233  5640 15264  9545,1716448579.7469770908
3 11 19 27,6006  9532  6850 10311,1716448579.7899320126
3 11 19 27,9193  9546 14695 13721,1716448579.8329243660
3 11,9392 9451,1716448579.8759539127
11,9952,1716448579.9189586639
11,11221,1716448579.9619402885
11,13329,1716448580.0049824715
