TAX,ADC,TS
11,14857,1716449370.9901926517
11,13740,1716449371.0332098007
11,14525,1716449371.0762083530
11,14823,1716449371.1191618443
11,10161,1716449371.1622083187
11,9501,1716449371.2051687241
3 11,10200  9845,1716449371.2481386662
3 11,8550 9490,1716449371.2914280891
3 11 19,8157  9455 11948,1716449371.3344085217
3 11 19 27,6273  9557 12047 13085,1716449371.3774409294
3 11 19 26 27,5860  9418  8290 12094 10563,1716449371.4202277660
3 11 19 26 27,5345  9055  7446 11586  9478,1716449371.4634518623
3 11 18 19 26 27,5231  8924 12601  6924 11487  9393,1716449371.5064351559
3 11 18 19 26 27,4896  8941 11251  6337 11341  9185,1716449371.5494666100
3 10 11 18 19 26 27 34,4202 13182  8494 10976  5773 11159  9334 13059,1716449371.5924453735
3 10 11 18 19 20 26 27 28 34,4118 11090  8434 10694  5681 15066 11126  9538 12245 12506,1716449371.6354629993
3 10 11 18 19 20 26 27 28 34,4051 10144  7301 10414  5291 14510 11036  9361 11826 12254,1716449371.6784775257
3 10 11 18 19 20 26 27 28 34 42,3942  8238  6590 10253  4883 14108 10949  9163 11581 10099 11487,1716449371.7214789391
3 10 11 18 19 20 21 26 27 28 34 42,3917  7578  5525  8862  4635 13729 14980 10811  9020 11606  9911 10039,1716449371.7644793987
2  3 10 11 18 19 20 26 27 28 34,9355 3519 5905 4417 4759 3716 9472 6300 6678 8841 5889,1716449373.0971691608
2  3 10 11 18 19 20 26 27 28 34,14484  3620  6844  4735  6077  3914  9515  8321  6847 11140  7955,1716449373.1401216984
2  3 10 11 18 19 20 26 27 28 34,14830  3652  7660  5065  7735  4001 13259 10391  8247 12286 10501,1716449373.1835079193
2  3 10 11 18 19 20 26 27 34,14487  3763  8381  5739 10010  4108 14572 10513  8212 10699,1716449373.2264530659
2  3 10 11 18 19 26 27,14595  3928  9745  6845 10308  4444 10769  8668,1716449373.2693862915
2  3 10 11 18 19 26 27,16371  4584 11833  7579 10808  5079 10989  9100,1716449373.3122990131
2  3 10 11 18 19 26 27,16372  5142 15864  8213 11286  5765 11236  9549,1716449373.3554391861
2  3 11 18 19 26 27,15687  5586  8582 11680  7103 11675  9749,1716449373.3984224796
3 11 19,5643  8505 11762,1716449373.4414181709
3 11,8113 8422,1716449373.4843385220
3 11,8581 9307,1716449373.5271129608
11,9345,1716449373.5701463223
11,10962,1716449373.6131849289
11,11884,1716449373.6561517715
11,15685,1716449373.7132315636
