TAX,ADC,TS
27,13030,1716452718.3772742748
27 42,11527 13365,1716452718.4202899933
27 42,11668 13060,1716452718.4633049965
27 42,11392 10301,1716452718.5063135624
11 27 42,13322 11530 10206,1716452718.5493197441
11 27 42,11218 11490  9583,1716452718.5922584534
11 27 42,10467 11345  9854,1716452718.6353037357
11 19 27 42,10471 10462 11614  8956,1716452718.6783459187
11 19 27 42,10315 10266 11600  8620,1716452718.7213141918
11 19 27 42,10174  8334 11394  8333,1716452718.7643508911
11 19 27 42,10003  7964 11333  8070,1716452718.8075501919
11 19 27 42,9900  7712 11366  7403,1716452718.8505275249
3 11 19 27 42,10009  9922  7698 11223  6543,1716452718.8935897350
3 11 19 27 42,9319  9806  7378 11125  5433,1716452718.9364886284
3 11 18 19 20 27 34 42,8272  9455 11315  6671 16345 11112 15971  5123,1716452718.9796118736
3 11 18 19 20 27 34 42,6074  9083 11176  6167 11548 11201 11769  4772,1716452719.0226273537
3 11 18 19 20 27 34 35 42 50,5823  8917 10802  5378 11093 11223 11271 13921  4629 16349,1716452719.0655395985
3 11 18 19 20 27 34 35 42 50,5579  8795 10422  5057 10689 11207 11101 13787  4339 15584,1716452719.1085515022
3 11 18 19 20 27 34 35 42 50,5462  8784 10253  4762  9747 11012 10850 13664  4429 10912,1716452719.1516008377
3 10 11 18 19 20 26 27 28 34 35 42,4175  7222  5918  9970  4122  7562 11496  7001 11820  9121  6945  3872,1716452720.8715541363
3 10 11 18 19 20 26 27 34 35 42,4829  8373  6127 10158  4184  7951 11900  7929  9402  7536  4155,1716452720.9145164490
3 10 11 18 19 20 26 27 34 35 42,5265 11170  6673 10690  4290  9473 15944  8172 10719  8206  4452,1716452720.9575741291
3 10 11 18 19 20 27 34 35 42,5512 13713  7484 11070  4405 10284  8173 11571  8756  4982,1716452721.0005261898
3 11 18 19 20 27 34 35 42,7525  8582 11043  4544 15798 11047 16247  9880  5822,1716452721.0435636044
3 11 18 19 27 35 42,8779  8721 11400  5054 11050 12321  7035,1716452721.0864245892
3 11 19 27 35 42,13216  8723  6239 11081 14820  7530,1716452721.1294941902
11 19 27 35 42,8823  7343 11220 14930  7827,1716452721.1724438667
11 19 27 42,9593  7570 11304  8197,1716452721.2154886723
11 19 27 42,9999  8005 11412 10211,1716452721.2584652901
11 19 27 42,10114 10224 11542 11095,1716452721.3015282154
11 19 27 42,10545 10411 11694 13578,1716452721.3444252014
19 27,10358 11480,1716452721.3874351978
19 27,10493 11699,1716452721.4304788113
19 27,10938 11897,1716452721.4734709263
27,11454,1716452721.5164721012
