TAX,ADC,TS
19,14771,1716452935.1395328045
11 19 27,12165 12157 16151,1716452935.2242627144
11 19 27,11785 16106 12690,1716452935.2674343586
11 27,11258 12175,1716452935.3105657101
11 19 27,10358 13674 11659,1716452935.3535506725
11 19 27,10015 10559 11350,1716452935.3962638378
11 19 27 42,9655 10388 11005 12906,1716452935.4395143986
11 19 27 42,9547  9238  9757 10339,1716452935.4825003147
3 11 19 27 28 42,10207  9833  7710  9148 11912 12728,1716452935.5255482197
3 11 19 27 28 42 44,9725  9686  6793  9005 11619  9987 14191,1716452935.5682561398
3 10 11 19 20 27 28 42 44,9555 14258  9606  5473 15813  8994 11642  9750 13443,1716452935.6114923954
3 10 11 19 20 27 28 34 42 44,9747 12454  9558  5173 15545  8981 11452 14959  9343 13229,1716452935.6544837952
3 10 11 19 20 26 27 28 34 42 44,7045 11854  9722  4999 15150 11378  9030 11456 14714  9426 13067,1716452935.6975595951
3 10 11 18 19 20 26 27 28 34 42 44,6774 11501  9700 15004  4977 14499 11347  8936 11175 14563  8715 13188,1716452935.7405548096
3 10 11 18 19 20 26 27 28 34 42 44,5587  9631  8887 11537  4768 13961 11328  8967 11087 11940  8559 12964,1716452935.7834842205
3 10 11 18 19 20 26 27 28 34 42 44,5494  8691  7426 11126  4733 13819 11304  8919  9155 10601  7554 13120,1716452935.8265700340
3 10 11 18 19 20 26 27 28 34 36 42,4953  5271  4922  8402  3930 12467 10950  8405  8633  8591 15012  7297,1716452937.5036020279
3 10 11 18 19 20 26 27 28 34 36 42,5048  5890  5586 10802  4092 12818 11156  8506  8730  9204 15889  8675,1716452937.5463483334
3 10 11 18 19 20 26 27 28 34 36 42,5241  6863  6737 11041  4238 13828 11717  8774  9132 12360 15029  9407,1716452937.5893249512
3 10 11 18 19 20 27 28 34 36 42,5466  7364  8447 11313  4394 14079  8659 11183 12419 15236 12927,1716452937.6322619915
3 10 11 19 20 27 28 34 36 42,9141  9246  9511  4507 14833  8901 11189 12726 15149 12845,1716452937.6753182411
3 10 11 19 27 28 42,9984 14090  8391  4716  8812 11375 13081,1716452937.7182683945
3 11 19 27 28 42,11952  9469  5006  8830 11939 14951,1716452937.7612740993
11 19 27,9946 6256 9062,1716452937.8041615486
11 19 27,10747  9829 11791,1716452937.8472371101
11 19 27,11813 11422 12674,1716452937.8902378082
19,11165,1716452937.9332025051
19,11199,1716452937.9761462212
19 27,13020 13846,1716452938.0192289352
19 27,12763 13756,1716452938.0623047352
