TAX,ADC,TS
28,11668,1716447293.9536814690
28,11589,1716447293.9966573715
28,11502,1716447294.0398147106
28,11530,1716447294.0827572346
11 21 28,10663 13203 11623,1716447294.1257443428
11 21 28,10246 12234 11442,1716447294.1687517166
11 21 28,9553 11794 11084,1716447294.2119622231
11 21 27 28 44,9773 11766 11829 11259 14093,1716447294.2549986839
11 21 27 28 44,9655 11713 11761 11429 13535,1716447294.2977647781
11 19 21 27 28 29 44,9755 12677 11900 10547 11583 12551 11277,1716447294.3408029079
3 11 19 21 27 28 29 35 44,15103  9629 11903 11625  8715 11570 12387 14791 10899,1716447294.3838102818
3 11 19 21 27 28 29 35 44,14696  9530 10012 11497  8431 11352 12363 14816  8903,1716447294.4267926216
3 10 11 19 20 21 27 28 29 35 44 45,8116 15672  9580  8506 16127 11397  8383 11312 12129 14720  8191 14541,1716447294.4697899818
3 10 11 19 21 27 28 29 35 36 44,7543 10718  9190  5291 10882  6841 10947 11504 13028 15333 13136,1716447296.6629366875
3 11 19 21 27 28 29 35,12791  9215  5950 11123  7009 11052 11761 12856,1716447296.7057836056
11 19 21 27 28 29 35,9217  8024 11197  7034 11115 12144 12859,1716447296.7489304543
11 19 21 27 28 35,9517 10451 11320  8453 11358 14514,1716447296.7920231819
11 21 28,9696 11382 11325,1716447296.8348245621
21 28,12029 11363,1716447296.8779356480
28,11528,1716447296.9209468365
28,11293,1716447296.9639742374
