TAX,ADC,TS
11,11652,1716448321.8307414055
11,11207,1716448321.8737244606
11,10745,1716448321.9167108536
11,10473,1716448321.9597320557
11,9857,1716448322.0027449131
11 19,10202 10627,1716448322.0456855297
11 19,9902 10369,1716448322.0886807442
11 19,9729 10327,1716448322.1317231655
11 19,9402 10065,1716448322.1745669842
3 11 19,9915 9427 9951,1716448322.2177431583
3 11 19,9556 9353 9833,1716448322.2607116699
3 11 19,9307 9218 9706,1716448322.3037636280
3 11 19,8376 9192 8602,1716448322.3467233181
3 11 18 19 27 28,8201  8611 13091  8654 13099 12046,1716448322.3898198605
3 11 18 19 27 28,5968  8604 11284  7279 12815 11772,1716448322.4326481819
3 11 18 19 27 28 42,5822  8458 10853  6366 12769 11495 13427,1716448322.4757339954
3 10 11 18 19 27 28 34 42,5713 13854  8501 10900  6309 12797 11622 13064 10567,1716448322.5187444687
3 10 11 18 19 26 27 28 34 42,5627 13625  8391 10746  6169 11840 12889 11747 12401 10022,1716448322.5617544651
3 10 11 18 19 26 27 28 34 42,5573 13224  8244 10615  5667 11252 12750 11558 12111  9068,1716448322.6046178341
3 10 11 18 19 26 27 28 34 42,5405 12950  8205 10472  5545 11093 10504 11438  9629  8452,1716448322.6477727890
3 10 11 18 19 26 27 28 34 42,5336 10486  8115  7902  5342 10852  9751 11429  9347  7444,1716448322.6907637119
3 10 11 18 19 26 27 28 34 42,5253  8660  8069  7398  5136 10698  9633 11373  9166  7218,1716448322.7337555885
3 10 11 18 19 26 27 28 34 42 44,5251  7400  7779  6953  4933 10454  9473 11298  9049  6139 13861,1716448322.7767336369
3 10 11 18 19 20 26 27 28 34 35 42,4537  6115  5798  4526  4296 14109 10379  6880 10912  8647 10677  5766,1716448324.4536402225
3 10 11 18 19 20 26 27 28 34 35 42,4617  6376  6135  5177  4493 14422 10554  7385 10921  8744 13249  7640,1716448324.4966299534
3 10 11 18 19 20 26 27 28 34 35 42,4669  6586  6846  6355  4640 15322 10623  7585 10819  9237 15755 10123,1716448324.5396754742
3 10 11 18 19 26 27 28 34,5157  7469  7167  7131  4868 10709  7746 11017  9343,1716448324.5826725960
3 10 11 18 19 26 27 28 34,5217  8902  7226  7709  4913 10938  7760 11107  9296,1716448324.6256406307
3 10 11 18 19 26 27 28 34,5379 12078  8067 10523  5048 11171  9600 11576  9466,1716448324.6686582565
3 10 11 18 19 27 28 34,5544 12512  8079 10727  5429  9551 12064  9510,1716448324.7116670609
3 10 11 18 19 27 34,7735 12614  8172 10934  6082  9324  9598,1716448324.7546613216
3 10 11 18 19 27,9179 13109  8322 11701  7121  9181,1716448324.7976968288
3 10 11 19 27,9165 16126  8297  7767  9127,1716448324.8405880928
11 19 27,8984  9771 11328,1716448324.8836309910
11 19 27,9250  9954 11578,1716448324.9266483784
11 19 27,9694 10523 12017,1716448324.9696209431
11 27,9477 13692,1716448325.0125858784
11,9469,1716448325.0556316376
11,9780,1716448325.0986378193
11,10153,1716448325.1416156292
