TAX,ADC,TS
11 28,11118 12729,1716447303.7160089016
11 28,10844 12680,1716447303.7589383125
11 28,10794 13047,1716447303.8020367622
11 28,10353 11915,1716447303.8450198174
11 19 28,10387 10922 11871,1716447303.8880426884
11 19 28,10321  9167 11675,1716447303.9309968948
11 19 27 28,9904  7860 13016 11573,1716447303.9739828110
3 11 19 27 28,9716  9950  7771 12295 11421,1716447304.0170626640
3 11 19 21 27 28 29,8615  9793  7114 13708 12067 11343 13188,1716447304.0600662231
3 11 19 21 27 28 29,7839  9640  6791 11964 10539 11286 12320,1716447304.1030776501
3 11 19 21 27 28 29 44,7532  9536  6177 11405  7044 11217 11876 13175,1716447304.1460177898
3 11 19 21 27 28 29 42 44,7241  9473  5825 11081  6863 11260 11548 15882 12933,1716447304.1890454292
3 11 19 21 27 28 29 42 44,5403  9407  5428 11280  7003 11417 11393 16315 11472,1716447304.2321093082
3 11 19 21 27 28 29 42 44 45,5231  8404  5240 10969  6893 11295 11390 12603 10572 12745,1716447304.2750837803
3 11 19 21 27 28 29 36 42 44 45,5005  7376  5167 10975  6975 11600 11278 16205 11573  9073  7949,1716447304.3179783821
3 11 19 20 21 27 28 29 35 42 44,5495  7590  5903 15653 10999  9024 11340 10732 15611 15329 13487,1716447306.2528994083
3 11 19 20 21 27 28 44,7389  7850  6663 15938 11082  9457 11303 14163,1716447306.2960205078
3 11 19 20 21 27 28 42,8367  8922  6676 16158 11158 11369 11383 15015,1716447306.3390603065
11 19 20 21 27 28 42 50,9599  7167 15799 11697 11629 11445 13238 15601,1716447306.3820259571
11 19 20 21 28 42,9499 11899 15892 13215 11355 12265,1716447306.4250168800
11 19 20 28 42,9535 11903 16024 11033  9477,1716447306.4680290222
11 28,10207 11423,1716447306.5110354424
28,10925,1716447306.5539832115
28,11190,1716447306.5969500542
11 28,10336 11839,1716447306.6400151253
28,11736,1716447306.7023503780
