TAX,ADC,TS
11,12522,1716449403.8865566254
11,12699,1716449403.9296653271
11,12200,1716449403.9724960327
11,11412,1716449404.0157527924
11,11293,1716449404.0587081909
11,9818,1716449404.1017179489
11,9502,1716449404.1447186470
3 11,10109  9604,1716449404.1876659393
3 11,8185 9339,1716449404.2307572365
3 11 19,7386  8635 10115,1716449404.2735743523
3 11 19,5809 8576 7983,1716449404.3166792393
3 11 19 26 27,5670  8689  7995 12735 11766,1716449404.3596260548
3 11 19 26 27 28,5469  8570  6895 11602  9811 13027,1716449404.4027538300
3 11 19 26 27 28,5355  8490  5851 11589  9525 12003,1716449404.4456603527
3 10 11 18 19 26 27 28 34,5335 13462  8655 11680  5662 11386  9541 12020 12649,1716449404.4885568619
3 10 11 18 19 26 27 28 34,4695 10701  8433  8428  5099 11216  9385 11697 12003,1716449404.5316061974
2  3 10 11 18 19 20 26 27 28 34,15562  4337  9172  8402  7690  4900 15620 11093  9291 11345 11931,1716449404.5747296810
2  3 10 11 18 19 20 26 27 28 34,15128  4027  8304  7375  7557  4598 13781 10859  9167 11364 10051,1716449404.6177403927
2  3 10 11 18 19 20 26 27 28 34 42,15135  3659  7209  6654  6905  4316 13432 10661  9095 11182  8235 10381,1716449404.6605176926
2  3 10 11 18 19 20 26 27 28 34,8870  3256  4967  3363  4251  3529 12195  6180  7053  8944  5543,1716449405.9934911728
2  3 10 11 18 19 20 26 27 28 34,9213  3562  5387  4246  5357  3662 12329  8100  8780 10985  7144,1716449406.0364425182
2  3 10 11 18 19 20 26 27 28 34,14559  3583  6149  5496  6344  3843 12664 10478  8799 11502  8939,1716449406.0795381069
2  3 10 11 18 19 20 26 27 34,14783  3711  6745  6254  6611  3917 15899 10475  8699 11781,1716449406.1225304604
2  3 10 11 18 19 26 27 34,15080  4260  7167  7178  7313  4259 10708  8855 12446,1716449406.1655042171
2  3 10 11 18 19 26 27,15204  4638  7588  7364  8415  4628 10903  9182,1716449406.2084832191
3 10 11 18 19 26 27,5252 10758  8361 13862  5375 11227  9349,1716449406.2515223026
3 11 19 27,5291 8207 6135 9300,1716449406.2944908142
3 11 19,7529  8111 11735,1716449406.3374769688
3 11,8957 8305,1716449406.3804891109
11,9017,1716449406.4234969616
11,9581,1716449406.4664807320
11,10290,1716449406.5094432831
11,10975,1716449406.5524413586
11,11182,1716449406.5954775810
11,13767,1716449406.6385431290
