TAX,ADC,TS
19,13378,1716452939.9974808693
11 19,12430 13412,1716452940.0402252674
11 19,11275 11437,1716452940.0834267139
11 19,10841 11009,1716452940.1264047623
11 19 27 28,10809  9715 12694 12877,1716452940.1693887711
11 19 27 28,10549  8750 12549 12485,1716452940.2124185562
11 19 27 28,10083  8125 12077 12159,1716452940.2554664612
3 11 19 21 27 28,11778 10003  7082 13027 11872 11923,1716452940.2984461784
3 11 19 20 21 27 28 34 44,11490  9898  6696 15935 12531 11779 11846 12975 15652,1716452940.3414208889
3 11 19 20 21 27 28 34 42 44,10144  9684  6057 15455 12285 11742 11997 12735 16117 14432,1716452940.3842308521
3 11 19 20 21 27 28 34 36 42 44,9584  7525  5433 14438 11918 11485 11749 12495 16372 13383 14157,1716452940.4274287224
3 11 18 19 20 21 27 28 34 36 42 44,8713  6019 14422  5348 14546 11642 10296 11660 12482 16195 13100 13839,1716452940.4704360962
3 11 18 19 20 21 27 28 34 36 42 44,7861  5664 13252  5260 14185 11819  9677 11579 12371 15261 10073 13251,1716452940.5132718086
3 11 18 19 20 21 27 28 34 36 42 44,6152  5309 11866  4956 13637 11640  9371 11576 12167 15295  9831 13054,1716452940.5561919212
3 10 11 18 19 20 21 26 27 28 34 36,5259  7336  4430 10565  4189 12216 11023 11213  9185 10930 11600 14867,1716452942.3624384403
3 10 11 18 19 20 21 26 27 28 34 36,7861  9460  5133 10832  4521 12698 11445 11859  9207 11179 11785 14987,1716452942.4054143429
3 11 18 19 20 26 27 28 34 36,8018  5353 10918  4603 13294 11819  9292 11396 11855 15365,1716452942.4483172894
3 11 18 19 20 26 27 28 34 36,9154  6025 11380  5002 13579 11818  9409 11708 12560 15285,1716452942.4914178848
3 11 19 26 27 34,9537  9015  5025 11397 11428 12717,1716452942.5343923569
11 19 26 27,8982  5930 12424 11503,1716452942.5774040222
11 19 27,10054  7173 11869,1716452942.6201624870
11 19 27,10584  8522 12534,1716452942.6633951664
11 19,10772 10452,1716452942.7063705921
19,10805,1716452942.7494142056
19,11617,1716452942.7921466827
19,11617,1716452942.8461279869
