TAX,ADC,TS
11,11652,1716276047.1979691982
11,10461,1716276047.2409107685
11,10014,1716276047.2839133739
11,9824,1716276047.3269705772
11,9643,1716276047.3699483871
11,9561,1716276047.4129459858
11,9265,1716276047.4559350014
11,9166,1716276047.4990081787
11,8899,1716276047.5420968533
11,8717,1716276047.5850784779
1 11,15572  8669,1716276047.6279196739
1  3 11 27,14304  9601  8894 12206,1716276047.6709935665
1  3 11 19 27,13408  7661  9048 10339 12263,1716276047.7139134407
1  3 11 19 27 42,13388  7590  8892  9969 12163 13806,1716276047.7569735050
1  3 11 19 26 27 42,13206  5772  9079  9755 12936 12301 12515,1716276047.7999775410
1  2  3 11 18 19 26 27 42,13194 14781  5663  8959 10995  9706 12115  9184 12152,1716276047.8429870605
1  2  3 11 18 19 26 27 42,13108 14628  4887  8922 10905  9627 11228  8907 11955,1716276047.8859291077
1  2  3 11 18 19 26 27 42,13192 14883  4613  8880 10659  9518 11094  8930 12047,1716276047.9289577007
1  2  3 11 18 19 26 27 34 42,13164 14698  4170  8797 10570  9431 11062  8928 12207 11865,1716276047.9720404148
1  2  3 11 18 19 26 27 34 42,13170 14893  4081  8858 10475  9207  9039  8621  9450 11170,1716276048.0151872635
1  2  3 11 18 19 26 27 34 42,13162 13566  3967  8795 10216  7547  8698  8765  9043 11688,1716276048.0581824780
1  2  3 11 18 19 26 27 34 42,13114 12010  3921  8759  8112  7362  8573  8527  8851 11579,1716276048.1011478901
1  2  3 11 18 19 26 27 28 34 35 42,10106 11261  3874  8840  7717  6419  8427  8596 11934  8933 15218 10957,1716276048.1442933083
1  2  3 10 11 18 19 26 27 28 34 42,9569 11040  3732 14043  8873  7601  6239  8246  8569 11327  8845  8698,1716276048.1869924068
1  2  3 10 11 18 19 26 27 34 42,12946  9383  3629 11873  8580  7369  5523  7950  8150  7815 11210,1716276049.9500286579
1  2  3 10 11 18 19 26 27 34 42,12904  9299  3873 12896  8644  7757  6159  8264  8414  9954 11445,1716276049.9931092262
1  2  3 10 11 18 19 26 27 34 42,12884 10164  3927 13297  8655  7920  6483  8449  8480 12629 12891,1716276050.0359494686
1  2  3 10 11 18 19 26 27,12958 10434  4094 16348  8748 10400  7034 10648  8766,1716276050.0788185596
1  2  3 11 18 19 26 27,12961 10813  4206  8840 10650  8420 10782  8988,1716276050.1217551231
1  2  3 11 18 19 26 27,13034 11073  5299  8792 10663  9356 10963 12183,1716276050.1648116112
1  2  3 11 18 19 27,13136 14092  7203  8760 10837  9413 12076,1716276050.2078042030
1  2  3 11 27,13091 13597  7725  8609 12147,1716276050.2507653236
1  3 11 27,13438  9198  8673 12423,1716276050.2937462330
1 11,13679  8483,1716276050.3367073536
1 11,14525  8678,1716276050.3797414303
11,8790,1716276050.4227008820
11,8871,1716276050.4657559395
11,8950,1716276050.5088102818
11,9326,1716276050.5516858101
11,9769,1716276050.5947072506
11,10241,1716276050.6377356052
