TAX,ADC,TS
11,9887,1716265874.8280034065
11,9550,1716265874.8711194992
11,9553,1716265874.9141273499
11,9674,1716265874.9571065903
11,9183,1716265875.0001451969
11,9078,1716265875.0431551933
11 19 28,9298 10284 12271,1716265875.0861530304
11 19 28,9270 10357 11831,1716265875.1291208267
11 19 20 28,8885  9476 14563 11440,1716265875.1721086502
10 11 19 20 28,12114  8923  7518 13178 11384,1716265875.2151398659
10 11 19 20 21 27 28 29,10808  9156  7147 13464 11978 13113 11587 11727,1716265875.2581722736
10 11 19 20 27 28 29,10116  6050  6567 13343 12615 11649 11178,1716265875.3011174202
10 11 19 20 21 27 28 29,9972  5014  6151 12108 11157 12489 11485 11088,1716265875.3441128731
10 11 18 19 20 21 27 28 29,10252  5054 12984  5674 11861 11180 12864 11141 10773,1716265875.3871648312
10 11 18 19 20 21 27 28 29,10096  4674 12082  4761 11113 10746 12813 10756 10553,1716265875.4301271439
10 11 18 19 20 21 26 27 28 29,9389  4432 11105  4786 10748 10746  9271  9753 10872 10441,1716265875.4730916023
10 11 18 19 20 21 26 27 28 29,8929  3953 10694  4591 10544 10556  9039  9596 10782 10366,1716265875.5160787106
10 11 18 19 20 21 26 27 28 29 36 44,8009  3784 10459  4380 10373 10367  8749  9433 10855 10287 14326 13234,1716265875.5590116978
10 11 18 19 20 21 26 27 28 29 35 36,5804  3302 10238  3814  9607  9853  8480  8546  9338 10239 14355 12893,1716265877.7949252129
10 11 18 19 20 21 26 27 28 29 36,7046  3682 10430  3958  9740  9939 12457  8792 10196 10066 13775,1716265877.8380415440
10 11 18 19 20 21 26 27 28 29 36,7346  3757 10550  4079  9931 10042 12860  8616 10254 10123 13997,1716265877.8808891773
10 11 18 19 20 21 27 28 29,9181  4725 10855  4437 10284 10462  8888 10253 10603,1716265877.9240319729
10 11 19 20 21 27 28 29,9314  5526  4677 10679 10693  9535 10594 10887,1716265877.9670388699
10 11 19 20 21 27 28 29,9669  7719  5131 11215 10929 12991 10856 11287,1716265878.0100350380
10 11 19 20 21 28,9984  8710  5389 11632 10917 10884,1716265878.0530059338
10 11 19 20 21 28,11803  8904  7143 12959 11434 11394,1716265878.0959961414
10 11 19 20 28,14999  8853  9965 14900 11843,1716265878.1390190125
11,8511,1716265878.1819486618
11,9231,1716265878.2249300480
11,9490,1716265878.2679467201
11,9437,1716265878.3109860420
11,14395,1716265878.3721926212
