TAX,ADC,TS
28,11583,1716275026.7592918873
28,11543,1716275026.8022940159
28,11379,1716275026.8452732563
28,11119,1716275026.8882777691
11 28,10899 11484,1716275026.9313108921
11 28,10340 11380,1716275026.9743134975
11 28,10072 11316,1716275027.0173285007
11 28,9912 11173,1716275027.0602886677
11 28,9892 11263,1716275027.1032941341
11 28,9827 11132,1716275027.1463160515
11 28,9760 11018,1716275027.1892402172
11 28,9575 10866,1716275027.2322669029
11 19 28 44,9956 10454 11119 13069,1716275027.2752950191
11 19 28 44,9599 10081 11202 13378,1716275027.3183255196
11 19 28 44,9658 10125 11039 12974,1716275027.3612973690
11 19 28 44,9535 10046 11002 12817,1716275027.4043142796
11 19 28 29 44,9424  9865 10902 12149 13016,1716275027.4472920895
11 19 20 28 29 44,9345  9931 15172 11032 11904 12969,1716275027.4903306961
11 19 20 28 29,9321  9814 14626 11043 11652,1716275027.5333821774
11 19 20 28 29 44,9351  8066 13829 10910 11222 14051,1716275027.5764188766
11 19 20 21 27 28 29,9503  8403 13559 11669 12964 11348 11602,1716275027.6193008423
11 19 20 21 27 28 29 42 44,9439  8403 14516 11305  9380 11268 11343 16087 13156,1716275027.6623177528
11 19 20 21 27 28 29 42 44,9332  7665 13913 11247  9458 11237 11248 12973 12932,1716275027.7053053379
11 19 20 21 27 28 29 42 44,9164  7558 13256 11095  8030 11316 11318 13733 12883,1716275027.7483060360
11 19 20 21 27 28 29 44 45,9077  7490 12913 11052  7955 11179 11158 12681 14217,1716275027.7912988663
11 19 20 21 27 28 29 42 44 45,9131  7315 12886 10910  7835 11473 11194 12125 12525  8937,1716275027.8343291283
11 19 20 21 27 28 29 42,9086  6998 12998 10837  9422 11550 10983 12526,1716275027.8773136139
3 11 19 20 21 27 28 29 42 44 45,13932  9161  6455 11597 10551  8802 11083 10797 12834 14878 10280,1716275027.9205484390
2  3 11 19 20 21 26 27 28 29 45,15979  4917  8911  5762 10647 10255 10805  6741 10577 10442 14578,1716275030.0274994373
2  3 11 19 20 21 26 27 28 29 45,15487  5461  9006  5987 11138 10243 13410  8074 10731 10549 15081,1716275030.0704576969
2  3 11 19 20 21 27 28 29,15932  5571  8990  6110 11126 10421 10207 10736 10640,1716275030.1134278774
2  3 11 19 20 21 27 28 29,15726  5811  9017  6519 11254 10630 10507 10658 10712,1716275030.1563379765
2  3 11 19 20 21 27 28 29,15537 12054  9020  7467 11522 10734 15018 10735 11036,1716275030.1994132996
2  3 11 19 20 21 27 28 29,15495 13290  9066  7330 11581 10706 15103 10694 11041,1716275030.2424159050
2 11 19 20 21 27 28 29,15550  9169  7809 11973 10959 12873 10907 11110,1716275030.2854318619
2 11 19 20 21 27 28 29,15730  9259  8247 12341 11263 15121 10933 11393,1716275030.3285057545
2 11 19 20 21 27 28 29,16042  9381  8411 12822 11552 14485 10991 11692,1716275030.3714256287
3 11 19 20 21 27 28 29,14433  9463  8476 13344 15796 15332 11097 11712,1716275030.4144146442
11 19 20 27 28 29,9341  8500 13436 12622 10941 11721,1716275030.4574577808
11 19 20 27 28,9330 10043 14306 14215 10748,1716275030.5004308224
11 19 20 27 28,9449 10168 14243 15188 10833,1716275030.5435020924
11 19 20 27 28,9494 10320 14901 14455 10953,1716275030.5863633156
11 20 27 28,9386 15566 15294 10656,1716275030.6294622421
11 28,9596 10610,1716275030.6724586487
28,10325,1716275030.7153637409
28,10764,1716275030.7584300041
28,10772,1716275030.8014259338
28,10869,1716275030.8443281651
28,10943,1716275030.8873715401
28,11118,1716275030.9304223061
28,11001,1716275030.9733867645
28,11208,1716275031.0162308216
