TAX,ADC,TS
11 28,10427 12163,1716262326.5825340748
11 28,9966 12073,1716262326.6254878044
11 19 28,9712 12299 11855,1716262326.6684746742
11 19 28,9730 10290 11815,1716262326.7114889622
11 19 27 28,9541 10129 13239 11686,1716262326.7545051575
11 19 27 28,9348  9949  9663 11376,1716262326.7974958420
11 19 27 28,9468 10191  9908 11499,1716262326.8404793739
11 19 20 28 29,9285 10065 15646 11516 12188,1716262326.8834984303
11 19 20 28 29,9252 10030 14812 11503 11516,1716262326.9265248775
11 19 20 27 28 29,9454  8209 14393 12361 11553 11255,1716262326.9695127010
11 19 20 27 28 29,9153  7908 13802 11734 11138 10615,1716262327.0124897957
11 19 20 27 28 29 44,9104  7915 13778 12160 11267 10649 14547,1716262327.0555140972
11 19 20 21 26 27 28 29 44,9039  7674 14019 11359 10786 10993 11188 10789 13759,1716262327.0984969139
11 19 20 21 26 27 28 29 44,7995  7546 13141 11053 10548 10860 11328 10623 10535,1716262327.1415102482
11 19 20 21 26 27 28 29 44,7561  6717 12990 10794 10354 10716 11514  8107  9279,1716262327.1844794750
11 19 20 21 26 27 28 29 44,6202  6347 12474 10640 10158 10496 11263  7704  9175,1716262327.2275056839
10 11 19 20 21 26 27 28 29 44,14901  5456  5825 11946 10478  9960 10117 11174  7553  9085,1716262327.2705237865
10 11 19 20 21 26 27 28 29 44,12017  4444  5560 11810 10344  9970  9925 11383  7413  8329,1716262327.3135271072
10 11 19 20 21 26 27 28 29 35 42 44,11051  3626  5135 11624 10189  8633  9293 11342  7339 15507 13641  8082,1716262327.3565332890
11 19 20 21 26 27 28 29 37 44,3734  8002 12871 10952 10350  8675 11051  6190 13864 12628,1716262329.3773469925
11 19 20 21 26 27 28 29 37 44,4188  7346 13269 10828 10460 12836 11194  7637 13951 12691,1716262329.4203817844
11 19 20 21 26 28 29,4179  9197 14258 10897 10466 11057  7581,1716262329.4633162022
11 19 20 21 26 28 29 36,4999  9516 14176 11348 10998 11124  8047 16303,1716262329.5063273907
11 19 20 26 28 29,5831  9691 14514 11450 11331 10962,1716262329.5493149757
11 19 20 28 29,6546  9548 14044 11391 11080,1716262329.5923032761
11 19 20 28 29,7408  9617 13534 11478 11300,1716262329.6353182793
11 19 20 28 29,10094 10053 13492 12319 11629,1716262329.6784684658
11 19 20 28 29,10434 10550 14505 14893 12242,1716262329.7213661671
11 19 20,9701 14888 14024,1716262329.7642843723
11 20 28,10002 14319 14414,1716262329.8073287010
11 20,9411 14751,1716262329.8502819538
11 20,9616 16177,1716262329.8932709694
