TAX,ADC,TS
28,13958,1716262667.6555714607
28,11199,1716262667.6985175610
28,10917,1716262667.7414677143
28,10856,1716262667.7843263149
11 28,9964 10970,1716262667.8276257515
11 28,9612 10910,1716262667.8705320358
11 28,9583 10912,1716262667.9135737419
11 19 28,9346  9975 11203,1716262667.9563207626
11 19 20 28,9276  9925 16329 11320,1716262667.9995524883
11 19 20 27 28,9345 10024 16267 12839 11358,1716262668.0425610542
10 11 19 20 27 28 29,14202  9470 10184 15259 12684 11451 13288,1716262668.0856046677
10 11 19 20 27 28 29,11384  9478 10078 14431 12389 11382 11809,1716262668.1284101009
10 11 19 20 27 28 29,10857  9232  9863 14164 12205 11204 11290,1716262668.1715433598
10 11 19 20 27 28 29 45,9136  9165  9424 13901 12129 11260 11166 12471,1716262668.2145459652
10 11 19 20 27 28 29 44 45,7868  9148  7274 13319 12279 11347 10993 14671 12330,1716262668.2575914860
10 11 19 20 27 28 29 44 45,6660  9052  6790 13010 12310 11055 10807 13708 12287,1716262668.3004746437
10 11 19 20 26 27 28 29 44 45,6039  9094  6619 12308 11922 11751 10927 10600 13020  8471,1716262668.3435902596
10 11 19 20 21 26 27 28 29 44 45,5397  8959  6305 11402 11790 10977 12045 10733 10575 12888  8292,1716262668.3865640163
10 11 19 20 21 26 27 28 29 44 45,5168  8882  6343 11115 11341 11006 11531 10678 10636 12818  8208,1716262668.4295916557
10 11 19 20 21 26 27 28 29 44 45,4882  8843  5937 10931 11156 10802 11635 10583 10524 12663  7056,1716262668.4726152420
10 11 18 19 20 21 26 27 28 29 44 45,4770  8840 11625  5492  8882 10678 10753 11866  9852 10488 12776  6861,1716262668.5156192780
10 11 15 18 19 20 21 26 27 28 29 35,4130  8530 13643 10678  4790  8307 10343 10993  9883  8909 10241 14679,1716262670.9665501118
10 11 18 19 20 21 27 28 29,4272  8449 10811  4863  8297 10194 10155 10338 10212,1716262671.0094420910
10 11 19 20 21 27 28 29,4569  8443  5150 10430 10387 10577 10438 10451,1716262671.0522809029
10 11 19 20 21 27 28 29,5253  8579  5897 11033 10674 11136 10601 10504,1716262671.0954642296
10 11 19 20 21 27 28 29,7160  8894  6735 11720 11292 11709 10914 10890,1716262671.1385092735
10 11 19 20 21 27 28 29,8485  9181  7989 11928 11434 11689 11043 11257,1716262671.1815321445
10 11 19 20 27 28 29,10788  9268  9971 12613 12257 11194 11562,1716262671.2245075703
10 11 19 20 28,16160  9305 10726 13874 10982,1716262671.2675507069
11 20 28,9542 14042 11213,1716262671.3105351925
20 28,16286 11484,1716262671.3535091877
28,11481,1716262671.3964853287
28,11381,1716262671.4394774437
